corpID	docID	sentNo	paragNo	aPos	ID	text	luID	luName	frameID	frameName	status	aID	start	end	cBy	target
205	23740	1	1	0	4103210	DOCUMENT # AFGP- 2002 -600045	null	null	null	null	UNANN	6547033	null	null	null	null
205	23740	1	2	0	4103211	TRANSLATION : FULL	null	null	null	null	UNANN	6547034	null	null	null	null
205	23740	1	3	0	4103212	DATE : 3/20/2002	null	null	null	null	UNANN	6547035	null	null	null	null
205	23740	1	4	0	4103213	This is an employment contract between AL QAEDA and a potential recruit .	null	null	null	null	UNANN	6547036	null	null	null	null
205	23740	1	4	0	4103213	This is an employment contract between AL QAEDA and a potential recruit .	8394	contract.n	560	Documents	MANUAL	6550314	22	29	JKs	contract
205	23740	2	4	0	4103214	It contains a definition of AL QAEDA organization , and six main points : 1-Duties ; 2-Holidays ; 3-Salaries and Travel tickets ; 4-Advice ; 5-Reward and Punishment ; 6-Pledge .	null	null	null	null	UNANN	6547037	null	null	null	null
205	23740	2	4	0	4103214	It contains a definition of AL QAEDA organization , and six main points : 1-Duties ; 2-Holidays ; 3-Salaries and Travel tickets ; 4-Advice ; 5-Reward and Punishment ; 6-Pledge .	10690	contain.v	1153	Inclusion	MANUAL	6550316	3	10	JKs	contains
205	23740	2	4	0	4103214	It contains a definition of AL QAEDA organization , and six main points : 1-Duties ; 2-Holidays ; 3-Salaries and Travel tickets ; 4-Advice ; 5-Reward and Punishment ; 6-Pledge .	9810	definition.n	796	Communicate_categorization	MANUAL	6550317	14	23	JKs	definition
205	23740	2	4	0	4103214	It contains a definition of AL QAEDA organization , and six main points : 1-Duties ; 2-Holidays ; 3-Salaries and Travel tickets ; 4-Advice ; 5-Reward and Punishment ; 6-Pledge .	13059	organization.n	1371	Organization	MANUAL	6550318	37	48	JKs	organization
205	23740	2	4	0	4103214	It contains a definition of AL QAEDA organization , and six main points : 1-Duties ; 2-Holidays ; 3-Salaries and Travel tickets ; 4-Advice ; 5-Reward and Punishment ; 6-Pledge .	14578	six.num	218	Cardinal_numbers	MANUAL	6550319	56	58	JKs	six
205	23740	2	4	0	4103214	It contains a definition of AL QAEDA organization , and six main points : 1-Duties ; 2-Holidays ; 3-Salaries and Travel tickets ; 4-Advice ; 5-Reward and Punishment ; 6-Pledge .	13875	main.a	407	Importance	MANUAL	6550320	60	63	JKs	main
205	23740	2	4	0	4103214	It contains a definition of AL QAEDA organization , and six main points : 1-Duties ; 2-Holidays ; 3-Salaries and Travel tickets ; 4-Advice ; 5-Reward and Punishment ; 6-Pledge .	3854	punishment	216	Rewards_and_punishments	MANUAL	6550321	154	163	JKs	Punishment
205	23740	1	5	0	4103215	In the name of Allah , Most Gracious , Most Merciful . ( T.C : verse from the Koran )	null	null	null	null	UNANN	6547038	null	null	null	null
205	23740	1	5	0	4103215	In the name of Allah , Most Gracious , Most Merciful . ( T.C : verse from the Koran )	6620	gracious.a	372	Social_interaction_evaluation	MANUAL	6550322	28	35	JKs	Gracious
205	23740	1	6	0	4103216	AL QAEDA : An Islamic group with an aim of Jihad .	null	null	null	null	UNANN	6547039	null	null	null	null
205	23740	1	6	0	4103216	AL QAEDA : An Islamic group with an aim of Jihad .	2112	group.n	103	Aggregate	MANUAL	6550427	22	26	JKs	group
205	23740	1	6	0	4103216	AL QAEDA : An Islamic group with an aim of Jihad .	8049	aim.n	513	Purpose	MANUAL	6550428	36	38	JKs	aim
205	23740	2	6	0	4103217	Carrying out Jihad is the main reason the members of AL-QAEDA have gathered , together with performing the different duties of Islam as much as possible , shouldering together the duty of Jihad and preparing the efficient duties during conflicts .	null	null	null	null	UNANN	6547040	null	null	null	null
205	23740	2	6	0	4103217	Carrying out Jihad is the main reason the members of AL-QAEDA have gathered , together with performing the different duties of Islam as much as possible , shouldering together the duty of Jihad and preparing the efficient duties during conflicts .	11705	carry	198	Intentionally_act	MANUAL	6550429	0	7	EGp	Carrying
205	23740	2	6	0	4103217	Carrying out Jihad is the main reason the members of AL-QAEDA have gathered , together with performing the different duties of Islam as much as possible , shouldering together the duty of Jihad and preparing the efficient duties during conflicts .	11705	carry	198	Intentionally_act	MANUAL	6550429	9	11	EGp	out
205	23740	2	6	0	4103217	Carrying out Jihad is the main reason the members of AL-QAEDA have gathered , together with performing the different duties of Islam as much as possible , shouldering together the duty of Jihad and preparing the efficient duties during conflicts .	7434	main.a	402	First_rank	MANUAL	6550431	26	29	JKs	main
205	23740	2	6	0	4103217	Carrying out Jihad is the main reason the members of AL-QAEDA have gathered , together with performing the different duties of Islam as much as possible , shouldering together the duty of Jihad and preparing the efficient duties during conflicts .	10279	member.n	1026	Membership	MANUAL	6550432	42	48	JKs	members
205	23740	2	6	0	4103217	Carrying out Jihad is the main reason the members of AL-QAEDA have gathered , together with performing the different duties of Islam as much as possible , shouldering together the duty of Jihad and preparing the efficient duties during conflicts .	9143	gather.v	730	Come_together	MANUAL	6550433	67	74	JKs	gathered
205	23740	2	6	0	4103217	Carrying out Jihad is the main reason the members of AL-QAEDA have gathered , together with performing the different duties of Islam as much as possible , shouldering together the duty of Jihad and preparing the efficient duties during conflicts .	10912	perform.v	198	Intentionally_act	MANUAL	6550434	92	101	JKs	performing
205	23740	2	6	0	4103217	Carrying out Jihad is the main reason the members of AL-QAEDA have gathered , together with performing the different duties of Islam as much as possible , shouldering together the duty of Jihad and preparing the efficient duties during conflicts .	7989	different.a	481	Similarity	MANUAL	6550435	107	115	JKs	different
205	23740	2	6	0	4103217	Carrying out Jihad is the main reason the members of AL-QAEDA have gathered , together with performing the different duties of Islam as much as possible , shouldering together the duty of Jihad and preparing the efficient duties during conflicts .	7116	duty.n	392	Being_obligated	MANUAL	6550436	117	122	JKs	duties
205	23740	2	6	0	4103217	Carrying out Jihad is the main reason the members of AL-QAEDA have gathered , together with performing the different duties of Islam as much as possible , shouldering together the duty of Jihad and preparing the efficient duties during conflicts .	2281	possible.a	114	Likelihood	MANUAL	6550437	144	151	JKs	possible
205	23740	2	6	0	4103217	Carrying out Jihad is the main reason the members of AL-QAEDA have gathered , together with performing the different duties of Islam as much as possible , shouldering together the duty of Jihad and preparing the efficient duties during conflicts .	7116	duty.n	392	Being_obligated	MANUAL	6550438	180	183	JKs	duty
205	23740	2	6	0	4103217	Carrying out Jihad is the main reason the members of AL-QAEDA have gathered , together with performing the different duties of Islam as much as possible , shouldering together the duty of Jihad and preparing the efficient duties during conflicts .	5507	prepare.v	170	Activity_prepare	MANUAL	6550439	198	206	JKs	preparing
205	23740	2	6	0	4103217	Carrying out Jihad is the main reason the members of AL-QAEDA have gathered , together with performing the different duties of Islam as much as possible , shouldering together the duty of Jihad and preparing the efficient duties during conflicts .	7116	duty.n	392	Being_obligated	MANUAL	6550440	222	227	JKs	duties
205	23740	2	6	0	4103217	Carrying out Jihad is the main reason the members of AL-QAEDA have gathered , together with performing the different duties of Islam as much as possible , shouldering together the duty of Jihad and preparing the efficient duties during conflicts .	10638	conflict.n	93	Hostile_encounter	MANUAL	6550442	236	244	JKs	conflicts
205	23740	3	6	0	4103218	Its belief : The faith of Sunna and Jama 'a ( group ) in general , and in detail following the example of the worthy ancestors .	null	null	null	null	UNANN	6547041	null	null	null	null
205	23740	3	6	0	4103218	Its belief : The faith of Sunna and Jama 'a ( group ) in general , and in detail following the example of the worthy ancestors .	11960	belief.n	1412	Opinion	MANUAL	6550443	4	9	JKs	belief
205	23740	3	6	0	4103218	Its belief : The faith of Sunna and Jama 'a ( group ) in general , and in detail following the example of the worthy ancestors .	2112	group.n	103	Aggregate	MANUAL	6550444	46	50	JKs	group
205	23740	3	6	0	4103218	Its belief : The faith of Sunna and Jama 'a ( group ) in general , and in detail following the example of the worthy ancestors .	2653	example.n	132	Instance	MANUAL	6550445	95	101	JKs	example
205	23740	3	6	0	4103218	Its belief : The faith of Sunna and Jama 'a ( group ) in general , and in detail following the example of the worthy ancestors .	2868	ancestor.n	104	Kinship	MANUAL	6550446	117	125	JKs	ancestors
205	23740	1	7	0	4103219	Objectives of AL QAEDA: Support God 's religion , establishment of Islamic rule , and restoration of the Islamic Caliphate , God willing .	null	null	null	null	UNANN	6547042	null	null	null	null
205	23740	1	7	0	4103219	Objectives of AL QAEDA: Support God 's religion , establishment of Islamic rule , and restoration of the Islamic Caliphate , God willing .	8050	objective.n	513	Purpose	MANUAL	6550447	0	9	JKs	Objectives
205	23740	1	7	0	4103219	Objectives of AL QAEDA: Support God 's religion , establishment of Islamic rule , and restoration of the Islamic Caliphate , God willing .	11501	support.v	1306	Taking_sides	MANUAL	6550448	24	30	JKs	Support
205	23740	1	7	0	4103219	Objectives of AL QAEDA: Support God 's religion , establishment of Islamic rule , and restoration of the Islamic Caliphate , God willing .	11433	establishment.n	280	Intentionally_create	MANUAL	6550449	50	62	JKs	establishment
205	23740	1	7	0	4103219	Objectives of AL QAEDA: Support God 's religion , establishment of Islamic rule , and restoration of the Islamic Caliphate , God willing .	13654	rule.n	73	Leadership	MANUAL	6550450	75	78	JKs	rule
205	23740	1	7	0	4103219	Objectives of AL QAEDA: Support God 's religion , establishment of Islamic rule , and restoration of the Islamic Caliphate , God willing .	12799	willing.a	1632	Willingness	MANUAL	6550451	129	135	JKs	willing
205	23740	1	8	0	4103220	AL QAEDA 's sphere of activity : International and transitional according to AL QAEDA 's policy .	null	null	null	null	UNANN	6547043	null	null	null	null
205	23740	1	8	0	4103220	AL QAEDA 's sphere of activity : International and transitional according to AL QAEDA 's policy .	10616	activity.n	198	Intentionally_act	MANUAL	6550452	22	29	JKs	activity
205	23740	1	8	0	4103220	AL QAEDA 's sphere of activity : International and transitional according to AL QAEDA 's policy .	10238	international.a	195	Political_locales	MANUAL	6550453	33	45	JKs	International
205	23740	1	8	0	4103220	AL QAEDA 's sphere of activity : International and transitional according to AL QAEDA 's policy .	10677	according	1148	Attributed_information	MANUAL	6550454	64	72	CVa	according
205	23740	1	8	0	4103220	AL QAEDA 's sphere of activity : International and transitional according to AL QAEDA 's policy .	10677	according	1148	Attributed_information	MANUAL	6550454	74	75	CVa	to
205	23740	1	8	0	4103220	AL QAEDA 's sphere of activity : International and transitional according to AL QAEDA 's policy .	14353	policy.n	950	Law	MANUAL	6550455	89	94	JKs	policy
205	23740	2	8	0	4103221	Requirements of joining AL QAEDA : 1 - Abiding by AL QAEDA rules , its beliefs and objectives as previously mentioned 2 - Obedience to the leaders in charge as much as possible , without disobeying Islamic rules 3 - No connection between AL QAEDA membership and any other Islamic group 4 - Maintain secrecy in work-related issues 5- Physically healthy ( except in administrative work ) 6- The candidate should not be in question when it comes to religion , integrity or his morality 7- Reciting the pledge of AL-QAEDA .	null	null	null	null	UNANN	6547044	null	null	null	null
205	23740	2	8	0	4103221	Requirements of joining AL QAEDA : 1 - Abiding by AL QAEDA rules , its beliefs and objectives as previously mentioned 2 - Obedience to the leaders in charge as much as possible , without disobeying Islamic rules 3 - No connection between AL QAEDA membership and any other Islamic group 4 - Maintain secrecy in work-related issues 5- Physically healthy ( except in administrative work ) 6- The candidate should not be in question when it comes to religion , integrity or his morality 7- Reciting the pledge of AL-QAEDA .	10706	requirement.n	1157	Being_necessary	MANUAL	6550456	0	11	JKs	Requirements
205	23740	2	8	0	4103221	Requirements of joining AL QAEDA : 1 - Abiding by AL QAEDA rules , its beliefs and objectives as previously mentioned 2 - Obedience to the leaders in charge as much as possible , without disobeying Islamic rules 3 - No connection between AL QAEDA membership and any other Islamic group 4 - Maintain secrecy in work-related issues 5- Physically healthy ( except in administrative work ) 6- The candidate should not be in question when it comes to religion , integrity or his morality 7- Reciting the pledge of AL-QAEDA .	13160	join.v	1733	Becoming_a_member	MANUAL	6550457	16	22	JKs	joining
205	23740	2	8	0	4103221	Requirements of joining AL QAEDA : 1 - Abiding by AL QAEDA rules , its beliefs and objectives as previously mentioned 2 - Obedience to the leaders in charge as much as possible , without disobeying Islamic rules 3 - No connection between AL QAEDA membership and any other Islamic group 4 - Maintain secrecy in work-related issues 5- Physically healthy ( except in administrative work ) 6- The candidate should not be in question when it comes to religion , integrity or his morality 7- Reciting the pledge of AL-QAEDA .	12695	abide	117	Compliance	MANUAL	6550458	39	45	JKs	Abiding
205	23740	2	8	0	4103221	Requirements of joining AL QAEDA : 1 - Abiding by AL QAEDA rules , its beliefs and objectives as previously mentioned 2 - Obedience to the leaders in charge as much as possible , without disobeying Islamic rules 3 - No connection between AL QAEDA membership and any other Islamic group 4 - Maintain secrecy in work-related issues 5- Physically healthy ( except in administrative work ) 6- The candidate should not be in question when it comes to religion , integrity or his morality 7- Reciting the pledge of AL-QAEDA .	11960	belief.n	1412	Opinion	MANUAL	6550460	71	77	JKs	beliefs
205	23740	2	8	0	4103221	Requirements of joining AL QAEDA : 1 - Abiding by AL QAEDA rules , its beliefs and objectives as previously mentioned 2 - Obedience to the leaders in charge as much as possible , without disobeying Islamic rules 3 - No connection between AL QAEDA membership and any other Islamic group 4 - Maintain secrecy in work-related issues 5- Physically healthy ( except in administrative work ) 6- The candidate should not be in question when it comes to religion , integrity or his morality 7- Reciting the pledge of AL-QAEDA .	8050	objective.n	513	Purpose	MANUAL	6550461	83	92	JKs	objectives
205	23740	2	8	0	4103221	Requirements of joining AL QAEDA : 1 - Abiding by AL QAEDA rules , its beliefs and objectives as previously mentioned 2 - Obedience to the leaders in charge as much as possible , without disobeying Islamic rules 3 - No connection between AL QAEDA membership and any other Islamic group 4 - Maintain secrecy in work-related issues 5- Physically healthy ( except in administrative work ) 6- The candidate should not be in question when it comes to religion , integrity or his morality 7- Reciting the pledge of AL-QAEDA .	10647	previously.adv	379	Time_vector	MANUAL	6550462	97	106	JKs	previously
205	23740	2	8	0	4103221	Requirements of joining AL QAEDA : 1 - Abiding by AL QAEDA rules , its beliefs and objectives as previously mentioned 2 - Obedience to the leaders in charge as much as possible , without disobeying Islamic rules 3 - No connection between AL QAEDA membership and any other Islamic group 4 - Maintain secrecy in work-related issues 5- Physically healthy ( except in administrative work ) 6- The candidate should not be in question when it comes to religion , integrity or his morality 7- Reciting the pledge of AL-QAEDA .	730	mention.v	43	Statement	MANUAL	6550463	108	116	JKs	mentioned
205	23740	2	8	0	4103221	Requirements of joining AL QAEDA : 1 - Abiding by AL QAEDA rules , its beliefs and objectives as previously mentioned 2 - Obedience to the leaders in charge as much as possible , without disobeying Islamic rules 3 - No connection between AL QAEDA membership and any other Islamic group 4 - Maintain secrecy in work-related issues 5- Physically healthy ( except in administrative work ) 6- The candidate should not be in question when it comes to religion , integrity or his morality 7- Reciting the pledge of AL-QAEDA .	1593	leader.n	73	Leadership	MANUAL	6550464	139	145	JKs	leaders
205	23740	2	8	0	4103221	Requirements of joining AL QAEDA : 1 - Abiding by AL QAEDA rules , its beliefs and objectives as previously mentioned 2 - Obedience to the leaders in charge as much as possible , without disobeying Islamic rules 3 - No connection between AL QAEDA membership and any other Islamic group 4 - Maintain secrecy in work-related issues 5- Physically healthy ( except in administrative work ) 6- The candidate should not be in question when it comes to religion , integrity or his morality 7- Reciting the pledge of AL-QAEDA .	13590	charge.n	73	Leadership	MANUAL	6550465	150	155	JKs	charge
205	23740	2	8	0	4103221	Requirements of joining AL QAEDA : 1 - Abiding by AL QAEDA rules , its beliefs and objectives as previously mentioned 2 - Obedience to the leaders in charge as much as possible , without disobeying Islamic rules 3 - No connection between AL QAEDA membership and any other Islamic group 4 - Maintain secrecy in work-related issues 5- Physically healthy ( except in administrative work ) 6- The candidate should not be in question when it comes to religion , integrity or his morality 7- Reciting the pledge of AL-QAEDA .	2281	possible.a	114	Likelihood	MANUAL	6550466	168	175	JKs	possible
205	23740	2	8	0	4103221	Requirements of joining AL QAEDA : 1 - Abiding by AL QAEDA rules , its beliefs and objectives as previously mentioned 2 - Obedience to the leaders in charge as much as possible , without disobeying Islamic rules 3 - No connection between AL QAEDA membership and any other Islamic group 4 - Maintain secrecy in work-related issues 5- Physically healthy ( except in administrative work ) 6- The candidate should not be in question when it comes to religion , integrity or his morality 7- Reciting the pledge of AL-QAEDA .	10283	membership	1026	Membership	MANUAL	6550468	247	256	JKs	membership
205	23740	2	8	0	4103221	Requirements of joining AL QAEDA : 1 - Abiding by AL QAEDA rules , its beliefs and objectives as previously mentioned 2 - Obedience to the leaders in charge as much as possible , without disobeying Islamic rules 3 - No connection between AL QAEDA membership and any other Islamic group 4 - Maintain secrecy in work-related issues 5- Physically healthy ( except in administrative work ) 6- The candidate should not be in question when it comes to religion , integrity or his morality 7- Reciting the pledge of AL-QAEDA .	13745	any.a	189	Quantified_mass	MANUAL	6550469	262	264	JKs	any
205	23740	2	8	0	4103221	Requirements of joining AL QAEDA : 1 - Abiding by AL QAEDA rules , its beliefs and objectives as previously mentioned 2 - Obedience to the leaders in charge as much as possible , without disobeying Islamic rules 3 - No connection between AL QAEDA membership and any other Islamic group 4 - Maintain secrecy in work-related issues 5- Physically healthy ( except in administrative work ) 6- The candidate should not be in question when it comes to religion , integrity or his morality 7- Reciting the pledge of AL-QAEDA .	10174	other.a	1001	Increment	MANUAL	6550470	266	270	JKs	other
205	23740	2	8	0	4103221	Requirements of joining AL QAEDA : 1 - Abiding by AL QAEDA rules , its beliefs and objectives as previously mentioned 2 - Obedience to the leaders in charge as much as possible , without disobeying Islamic rules 3 - No connection between AL QAEDA membership and any other Islamic group 4 - Maintain secrecy in work-related issues 5- Physically healthy ( except in administrative work ) 6- The candidate should not be in question when it comes to religion , integrity or his morality 7- Reciting the pledge of AL-QAEDA .	2112	group.n	103	Aggregate	MANUAL	6550471	280	284	JKs	group
205	23740	2	8	0	4103221	Requirements of joining AL QAEDA : 1 - Abiding by AL QAEDA rules , its beliefs and objectives as previously mentioned 2 - Obedience to the leaders in charge as much as possible , without disobeying Islamic rules 3 - No connection between AL QAEDA membership and any other Islamic group 4 - Maintain secrecy in work-related issues 5- Physically healthy ( except in administrative work ) 6- The candidate should not be in question when it comes to religion , integrity or his morality 7- Reciting the pledge of AL-QAEDA .	5434	maintain.v	164	Activity_ongoing	MANUAL	6550472	290	297	JKs	Maintain
205	23740	2	8	0	4103221	Requirements of joining AL QAEDA : 1 - Abiding by AL QAEDA rules , its beliefs and objectives as previously mentioned 2 - Obedience to the leaders in charge as much as possible , without disobeying Islamic rules 3 - No connection between AL QAEDA membership and any other Islamic group 4 - Maintain secrecy in work-related issues 5- Physically healthy ( except in administrative work ) 6- The candidate should not be in question when it comes to religion , integrity or his morality 7- Reciting the pledge of AL-QAEDA .	12630	issue.n	1608	Point_of_dispute	MANUAL	6550473	323	328	JKs	issues
205	23740	2	8	0	4103221	Requirements of joining AL QAEDA : 1 - Abiding by AL QAEDA rules , its beliefs and objectives as previously mentioned 2 - Obedience to the leaders in charge as much as possible , without disobeying Islamic rules 3 - No connection between AL QAEDA membership and any other Islamic group 4 - Maintain secrecy in work-related issues 5- Physically healthy ( except in administrative work ) 6- The candidate should not be in question when it comes to religion , integrity or his morality 7- Reciting the pledge of AL-QAEDA .	14001	work.n	1892	Work	MANUAL	6550474	379	382	JKs	work
