corpID	docID	sentNo	paragNo	aPos	ID	text	luID	luName	frameID	frameName	status	aID	start	end	cBy	target
175	23841	1	1	0	4107448	Canadian international merchandise trade	null	null	null	null	UNANN	6559545	null	null	null	null
175	23841	1	1	0	4107448	Canadian international merchandise trade	11687	canadian.a	1103	Origin	MANUAL	6559557	0	7	MLC	Canadian
175	23841	1	1	0	4107448	Canadian international merchandise trade	12420	international.a	1483	Foreign_or_domestic_country	MANUAL	6559558	9	21	MLC	international
175	23841	1	1	0	4107448	Canadian international merchandise trade	10789	trade.n	1170	Exchange	MANUAL	6559559	35	39	MLC	trade
175	23841	1	1	0	4107448	Canadian international merchandise trade	16140	merchandise.n	82	Commerce_scenario	UNANN	6559695	null	null	null	null
175	23841	1	1	0	4107448	Canadian international merchandise trade	16140	merchandise.n	82	Commerce_scenario	UNANN	6559695	23	33	MLC	merchandise
175	23841	1	2	0	4107449	February 2002	null	null	null	null	UNANN	6559546	null	null	null	null
175	23841	1	2	0	4107449	February 2002	4644	February.n	229	Calendric_unit	MANUAL	6559560	0	7	MLC	February
175	23841	1	3	0	4107450	Canada 's merchandise exports and imports posted increases in February as automobile assembly lines stepped up production after shutdowns in January .	null	null	null	null	UNANN	6559547	null	null	null	null
175	23841	1	3	0	4107450	Canada 's merchandise exports and imports posted increases in February as automobile assembly lines stepped up production after shutdowns in January .	1871	increase.n	91	Change_position_on_a_scale	MANUAL	6559561	49	57	CFB	increases
175	23841	1	3	0	4107450	Canada 's merchandise exports and imports posted increases in February as automobile assembly lines stepped up production after shutdowns in January .	12470	export	1568	Exporting	MANUAL	6559562	22	28	CFB	exports
175	23841	1	3	0	4107450	Canada 's merchandise exports and imports posted increases in February as automobile assembly lines stepped up production after shutdowns in January .	12472	import	1567	Importing	MANUAL	6559563	34	40	CFB	imports
175	23841	1	3	0	4107450	Canada 's merchandise exports and imports posted increases in February as automobile assembly lines stepped up production after shutdowns in January .	11441	production.n	408	Manufacturing	MANUAL	6559564	111	120	CFB	production
175	23841	1	3	0	4107450	Canada 's merchandise exports and imports posted increases in February as automobile assembly lines stepped up production after shutdowns in January .	12774	step	96	Cause_change_of_position_on_a_scale	MANUAL	6559567	100	106	EGp	stepped
175	23841	1	3	0	4107450	Canada 's merchandise exports and imports posted increases in February as automobile assembly lines stepped up production after shutdowns in January .	12774	step	96	Cause_change_of_position_on_a_scale	MANUAL	6559567	108	109	EGp	up
175	23841	1	3	0	4107450	Canada 's merchandise exports and imports posted increases in February as automobile assembly lines stepped up production after shutdowns in January .	11746	after.prep	81	Relative_time	MANUAL	6559605	122	126	MLC	after
175	23841	1	3	0	4107450	Canada 's merchandise exports and imports posted increases in February as automobile assembly lines stepped up production after shutdowns in January .	16135	shutdown.n	144	Process_stop	MANUAL	6559619	128	136	MLC	shutdowns
175	23841	1	3	0	4107450	Canada 's merchandise exports and imports posted increases in February as automobile assembly lines stepped up production after shutdowns in January .	4644	February.n	229	Calendric_unit	UNANN	6559636	null	null	null	null
175	23841	1	3	0	4107450	Canada 's merchandise exports and imports posted increases in February as automobile assembly lines stepped up production after shutdowns in January .	4644	February.n	229	Calendric_unit	UNANN	6559636	62	69	MLC	February
175	23841	1	3	0	4107450	Canada 's merchandise exports and imports posted increases in February as automobile assembly lines stepped up production after shutdowns in January .	4643	January.n	229	Calendric_unit	UNANN	6559637	null	null	null	null
175	23841	1	3	0	4107450	Canada 's merchandise exports and imports posted increases in February as automobile assembly lines stepped up production after shutdowns in January .	4643	January.n	229	Calendric_unit	UNANN	6559637	141	147	MLC	January
175	23841	1	3	0	4107450	Canada 's merchandise exports and imports posted increases in February as automobile assembly lines stepped up production after shutdowns in January .	14080	in.prep	1895	Temporal_collocation	MANUAL	6559656	59	60	MLC	in
175	23841	1	3	0	4107450	Canada 's merchandise exports and imports posted increases in February as automobile assembly lines stepped up production after shutdowns in January .	8144	automobile.n	429	Vehicle	MANUAL	6559658	74	83	MLC	automobile
175	23841	1	3	0	4107450	Canada 's merchandise exports and imports posted increases in February as automobile assembly lines stepped up production after shutdowns in January .	14080	in.prep	1895	Temporal_collocation	MANUAL	6559659	138	139	MLC	in
