corpID	docID	sentNo	paragNo	aPos	ID	text	luID	luName	frameID	frameName	status	aID	start	end	cBy	target
135	23671	1	1	0	4100798	Introduction	null	null	null	null	UNANN	6540235	null	null	null	null
135	23671	1	2	0	4100799	China possesses nuclear weapons , a range of ballistic missile capabilities , and the ability to develop chemical and biological weapons .	null	null	null	null	UNANN	6540236	null	null	null	null
135	23671	1	2	0	4100799	China possesses nuclear weapons , a range of ballistic missile capabilities , and the ability to develop chemical and biological weapons .	2418	possess.v	118	Possession	MANUAL	6540497	6	14	KmG	possesses
135	23671	1	2	0	4100799	China possesses nuclear weapons , a range of ballistic missile capabilities , and the ability to develop chemical and biological weapons .	10652	nuclear	426	Weapon	MANUAL	6540498	16	22	EGp	nuclear
135	23671	1	2	0	4100799	China possesses nuclear weapons , a range of ballistic missile capabilities , and the ability to develop chemical and biological weapons .	10652	nuclear	426	Weapon	MANUAL	6540498	24	30	EGp	weapons
135	23671	1	2	0	4100799	China possesses nuclear weapons , a range of ballistic missile capabilities , and the ability to develop chemical and biological weapons .	10636	ballistic	426	Weapon	MANUAL	6540499	45	53	EGp	ballistic
135	23671	1	2	0	4100799	China possesses nuclear weapons , a range of ballistic missile capabilities , and the ability to develop chemical and biological weapons .	10636	ballistic	426	Weapon	MANUAL	6540499	55	61	EGp	missile
135	23671	1	2	0	4100799	China possesses nuclear weapons , a range of ballistic missile capabilities , and the ability to develop chemical and biological weapons .	10702	capability.n	990	Capability	MANUAL	6540500	63	74	KmG	capabilities
135	23671	1	2	0	4100799	China possesses nuclear weapons , a range of ballistic missile capabilities , and the ability to develop chemical and biological weapons .	10158	ability.n	990	Capability	MANUAL	6540501	86	92	KmG	ability
135	23671	1	2	0	4100799	China possesses nuclear weapons , a range of ballistic missile capabilities , and the ability to develop chemical and biological weapons .	11731	develop.v	1349	Cause_to_make_progress	MANUAL	6540502	97	103	KmG	develop
135	23671	1	2	0	4100799	China possesses nuclear weapons , a range of ballistic missile capabilities , and the ability to develop chemical and biological weapons .	10635	chemical	426	Weapon	MANUAL	6540503	105	112	KmG	chemical
135	23671	1	2	0	4100799	China possesses nuclear weapons , a range of ballistic missile capabilities , and the ability to develop chemical and biological weapons .	10635	chemical	426	Weapon	MANUAL	6540503	129	135	KmG	weapons
