corpID	docID	sentNo	paragNo	aPos	ID	text	luID	luName	frameID	frameName	status	aID	start	end	cBy	target
246	25625	1	1	0	4165589	Forest fires burn on in Greece ; death toll nears 50	null	null	null	null	UNANN	6670845	null	null	null	null
246	25625	1	1	0	4165589	Forest fires burn on in Greece ; death toll nears 50	3469	forest.n	193	Biological_area	MANUAL	6671388	0	5	CVa	Forest
246	25625	1	1	0	4165589	Forest fires burn on in Greece ; death toll nears 50	17455	fire.n	2824	Fire_burning	MANUAL	6671390	7	11	CVa	fires
246	25625	1	1	0	4165589	Forest fires burn on in Greece ; death toll nears 50	17450	burn.v	2824	Fire_burning	MANUAL	6671391	13	16	CVa	burn
246	25625	1	1	0	4165589	Forest fires burn on in Greece ; death toll nears 50	10801	in.prep	1178	Interior_profile_relation	MANUAL	6671392	21	22	CVa	in
246	25625	1	1	0	4165589	Forest fires burn on in Greece ; death toll nears 50	14345	fifty.num	218	Cardinal_numbers	MANUAL	6671394	50	51	CVa	50
246	25625	1	1	0	4165589	Forest fires burn on in Greece ; death toll nears 50	17648	on.adv	145	Process_continue	MANUAL	6671552	18	19	CVa	on
246	25625	1	1	0	4165589	Forest fires burn on in Greece ; death toll nears 50	922	death.n	53	Death	MANUAL	6774111	33	37	MJE	death
246	25625	1	3	0	4165590	In southern Greece today , huge forest fires continue to burn on destroying homes and causing severe damage to the region .	null	null	null	null	UNANN	6670846	null	null	null	null
246	25625	1	3	0	4165590	In southern Greece today , huge forest fires continue to burn on destroying homes and causing severe damage to the region .	10801	in.prep	1178	Interior_profile_relation	MANUAL	6671396	0	1	CVa	In
246	25625	1	3	0	4165590	In southern Greece today , huge forest fires continue to burn on destroying homes and causing severe damage to the region .	5871	southern.a	143	Part_orientational	MANUAL	6671397	3	10	CVa	southern
246	25625	1	3	0	4165590	In southern Greece today , huge forest fires continue to burn on destroying homes and causing severe damage to the region .	4054	today.n	229	Calendric_unit	MANUAL	6671398	19	23	CVa	today
246	25625	1	3	0	4165590	In southern Greece today , huge forest fires continue to burn on destroying homes and causing severe damage to the region .	15772	huge.a	2282	Size	MANUAL	6671399	27	30	CVa	huge
246	25625	1	3	0	4165590	In southern Greece today , huge forest fires continue to burn on destroying homes and causing severe damage to the region .	3469	forest.n	193	Biological_area	MANUAL	6671400	32	37	CVa	forest
246	25625	1	3	0	4165590	In southern Greece today , huge forest fires continue to burn on destroying homes and causing severe damage to the region .	17455	fire.n	2824	Fire_burning	MANUAL	6671401	39	43	CVa	fires
246	25625	1	3	0	4165590	In southern Greece today , huge forest fires continue to burn on destroying homes and causing severe damage to the region .	2799	continue.v	145	Process_continue	MANUAL	6671402	45	52	CVa	continue
246	25625	1	3	0	4165590	In southern Greece today , huge forest fires continue to burn on destroying homes and causing severe damage to the region .	17450	burn.v	2824	Fire_burning	MANUAL	6671403	57	60	CVa	burn
246	25625	1	3	0	4165590	In southern Greece today , huge forest fires continue to burn on destroying homes and causing severe damage to the region .	7622	destroy.v	417	Destroying	MANUAL	6671404	65	74	CVa	destroying
246	25625	1	3	0	4165590	In southern Greece today , huge forest fires continue to burn on destroying homes and causing severe damage to the region .	3012	home.n	173	Buildings	MANUAL	6671405	76	80	CVa	homes
246	25625	1	3	0	4165590	In southern Greece today , huge forest fires continue to burn on destroying homes and causing severe damage to the region .	2	cause.v	5	Causation	MANUAL	6671406	86	92	CVa	causing
246	25625	1	3	0	4165590	In southern Greece today , huge forest fires continue to burn on destroying homes and causing severe damage to the region .	17024	severe.a	2720	Judgment_of_intensity	MANUAL	6671407	94	99	CVa	severe
