corpID	docID	sentNo	paragNo	aPos	ID	text	luID	luName	frameID	frameName	status	aID	start	end	cBy	target
195	23791	1	1	0	4106338	December 1998	null	null	null	null	UNANN	6556391	null	null	null	null
195	23791	1	1	0	4106338	December 1998	4654	December.n	229	Calendric_unit	MANUAL	6559768	0	7	MLC	December
195	23791	1	2	0	4106339	Your contribution to Goodwill will mean more than you may know .	null	null	null	null	UNANN	6556392	null	null	null	null
195	23791	1	2	0	4106339	Your contribution to Goodwill will mean more than you may know .	12047	contribution.n	139	Giving	MANUAL	6556463	5	16	AlK	contribution
195	23791	1	2	0	4106339	Your contribution to Goodwill will mean more than you may know .	10799	to.prep	1177	Goal	MANUAL	6556464	18	19	AlK	to
195	23791	1	2	0	4106339	Your contribution to Goodwill will mean more than you may know .	13808	mean.v	513	Purpose	MANUAL	6556465	35	38	AlK	mean
195	23791	1	2	0	4106339	Your contribution to Goodwill will mean more than you may know .	10291	more.n	1001	Increment	MANUAL	6556466	40	43	AlK	more
195	23791	1	2	0	4106339	Your contribution to Goodwill will mean more than you may know .	160	know.v	19	Awareness	MANUAL	6556467	58	61	AlK	know
195	23791	1	2	0	4106339	Your contribution to Goodwill will mean more than you may know .	6505	may.v	114	Likelihood	MANUAL	6557413	54	56	JKs	may
195	23791	1	3	0	4106340	To help you see how much your contribution means , I 'm sharing with you The words of people who have lived Goodwill 's mission .	null	null	null	null	UNANN	6556393	null	null	null	null
195	23791	1	3	0	4106340	To help you see how much your contribution means , I 'm sharing with you The words of people who have lived Goodwill 's mission .	7041	help.v	391	Assistance	MANUAL	6556468	3	6	AlK	help
195	23791	1	3	0	4106340	To help you see how much your contribution means , I 'm sharing with you The words of people who have lived Goodwill 's mission .	12047	contribution.n	139	Giving	MANUAL	6556469	30	41	AlK	contribution
195	23791	1	3	0	4106340	To help you see how much your contribution means , I 'm sharing with you The words of people who have lived Goodwill 's mission .	5511	people.n	304	People	MANUAL	6556472	86	91	AlK	people
195	23791	1	3	0	4106340	To help you see how much your contribution means , I 'm sharing with you The words of people who have lived Goodwill 's mission .	10107	see.v	979	Grasp	MANUAL	6556522	12	14	AlK	see
195	23791	1	3	0	4106340	To help you see how much your contribution means , I 'm sharing with you The words of people who have lived Goodwill 's mission .	14369	mean.v	5	Causation	MANUAL	6556526	43	47	AlK	means
195	23791	2	3	0	4106341	We want you to Know why your support of Goodwill is so important .	null	null	null	null	UNANN	6556394	null	null	null	null
195	23791	2	3	0	4106341	We want you to Know why your support of Goodwill is so important .	6412	want.v	366	Desiring	MANUAL	6556473	3	6	AlK	want
195	23791	2	3	0	4106341	We want you to Know why your support of Goodwill is so important .	160	know.v	19	Awareness	MANUAL	6556474	15	18	AlK	Know
195	23791	2	3	0	4106341	We want you to Know why your support of Goodwill is so important .	14742	so.adv	2001	Degree	MANUAL	6556475	52	53	AlK	so
195	23791	2	3	0	4106341	We want you to Know why your support of Goodwill is so important .	7528	important.a	407	Importance	MANUAL	6556476	55	63	AlK	important
195	23791	1	4	0	4106342	Your gift to Goodwill is important because people with physical and Mental disabilities sometimes need an extra hand to know the pride that comes with work .	null	null	null	null	UNANN	6556395	null	null	null	null
195	23791	1	4	0	4106342	Your gift to Goodwill is important because people with physical and Mental disabilities sometimes need an extra hand to know the pride that comes with work .	5372	gift.n	139	Giving	MANUAL	6556477	5	8	AlK	gift
195	23791	1	4	0	4106342	Your gift to Goodwill is important because people with physical and Mental disabilities sometimes need an extra hand to know the pride that comes with work .	7528	important.a	407	Importance	MANUAL	6556478	25	33	AlK	important
195	23791	1	4	0	4106342	Your gift to Goodwill is important because people with physical and Mental disabilities sometimes need an extra hand to know the pride that comes with work .	13419	because.c	5	Causation	MANUAL	6556479	35	41	AlK	because
195	23791	1	4	0	4106342	Your gift to Goodwill is important because people with physical and Mental disabilities sometimes need an extra hand to know the pride that comes with work .	5511	people.n	304	People	MANUAL	6556480	43	48	AlK	people
195	23791	1	4	0	4106342	Your gift to Goodwill is important because people with physical and Mental disabilities sometimes need an extra hand to know the pride that comes with work .	14109	sometimes.adv	80	Frequency	MANUAL	6556481	88	96	AlK	sometimes
195	23791	1	4	0	4106342	Your gift to Goodwill is important because people with physical and Mental disabilities sometimes need an extra hand to know the pride that comes with work .	11791	need.v	1375	Needing	MANUAL	6556482	98	101	AlK	need
195	23791	1	4	0	4106342	Your gift to Goodwill is important because people with physical and Mental disabilities sometimes need an extra hand to know the pride that comes with work .	13255	know.v	1597	Familiarity	MANUAL	6556484	120	123	AlK	know
195	23791	1	4	0	4106342	Your gift to Goodwill is important because people with physical and Mental disabilities sometimes need an extra hand to know the pride that comes with work .	5781	work.n	282	Being_employed	MANUAL	6556485	151	154	AlK	work
195	23791	1	5	0	4106343	`` I was sad when I could n't go to the snack bar to buy a soda .	null	null	null	null	UNANN	6556396	null	null	null	null
195	23791	1	5	0	4106343	`` I was sad when I could n't go to the snack bar to buy a soda .	6945	sad.a	46	Emotion_directed	MANUAL	6556486	9	11	AlK	sad
195	23791	1	5	0	4106343	`` I was sad when I could n't go to the snack bar to buy a soda .	10156	can.v	990	Capability	MANUAL	6556487	20	24	AlK	could
195	23791	1	5	0	4106343	`` I was sad when I could n't go to the snack bar to buy a soda .	4345	go.v	7	Motion	MANUAL	6556488	30	31	AlK	go
195	23791	1	5	0	4106343	`` I was sad when I could n't go to the snack bar to buy a soda .	10799	to.prep	1177	Goal	MANUAL	6556489	33	34	AlK	to
195	23791	1	5	0	4106343	`` I was sad when I could n't go to the snack bar to buy a soda .	2966	buy.v	171	Commerce_buy	MANUAL	6556491	53	55	AlK	buy
195	23791	1	5	0	4106343	`` I was sad when I could n't go to the snack bar to buy a soda .	14147	when.adv	1895	Temporal_collocation	MANUAL	6556631	13	16	AlK	when
195	23791	2	5	0	4106344	Now I can buy a soda and spend money .	null	null	null	null	UNANN	6556397	null	null	null	null
195	23791	2	5	0	4106344	Now I can buy a soda and spend money .	10156	can.v	990	Capability	MANUAL	6556523	6	8	AlK	can
195	23791	2	5	0	4106344	Now I can buy a soda and spend money .	2966	buy.v	171	Commerce_buy	MANUAL	6556524	10	12	AlK	buy
