corpID	docID	sentNo	paragNo	aPos	ID	text	luID	luName	frameID	frameName	status	aID	start	end	cBy	target
205	23744	1	1	0	4103480	DEFENSE INTELLIGENCE AGENCY Washington, D.C 20340 TRANSLATION REQUESTER TRANSLATOR 'S INIT TRANSLATION NO. DATE COMPLETED ENCL ( s ) TO IR NO. UNK AFGT- 2002 -600175 IAH AUG 11, 2002 LANGUAGE GEOGRAPHIC AREA ( IF DIFFERENT FROM PLACE OF PUBLICATION ) ARABIC UNK ENGLISH TITLE OF TRANSLATION PAGE NOS.	null	null	null	null	UNANN	6547303	null	null	null	null
205	23744	2	1	0	4103481	TRANSLATED FROM ORIG DOC AL-QAIDA: CONSTITUTIONAL CHARTER , RULES AND 10 REGULATIONS FOREIGN TITLE OF TRANSLATION AUTHOR ( S) FOREIGN TITLE OF DOCUMENT UNK UNK PUBLISHER DATE AND PLACE OF PUBLICATION UNK UNK COMMENTS This document contains the Al Qaeda Constitutional Charter and Pledge of Allegiance for new members ; TRANSLATION See attached DIA FORM 558 ( 6-72 )	null	null	null	null	UNANN	6547304	null	null	null	null
205	23744	1	2	0	4103482	Full Translation:	null	null	null	null	UNANN	6547305	null	null	null	null
205	23744	1	3	0	4103483	In the name of Allah , the Most Benevolent , ever Merciful	null	null	null	null	UNANN	6547306	null	null	null	null
205	23744	1	4	0	4103484	Praise Allah , and prayer and peace upon the Messenger sent by Allah	null	null	null	null	UNANN	6547307	null	null	null	null
205	23744	1	5	0	4103485	Al Qaeda	null	null	null	null	UNANN	6547308	null	null	null	null
205	23744	1	6	0	4103486	Take refuge in Allah from the accursed Satan	null	null	null	null	UNANN	6547309	null	null	null	null
205	23744	1	7	0	4103487	`` So , fight them till all opposition ends , and obedience is wholly Allah 's '' .	null	null	null	null	UNANN	6547310	null	null	null	null
205	23744	2	7	0	4103488	Al Anfal/The Spoils of War [ Sura 8 ] , verse 39 .	null	null	null	null	UNANN	6547311	null	null	null	null
205	23744	3	7	0	4103489	`` If they break their pledge after giving their word and revile your faith , fight these specimens of faithlessness , for surely their oath shave no sanctity : they may happily desist . ''	null	null	null	null	UNANN	6547312	null	null	null	null
205	23744	4	7	0	4103490	Al Taubah /Repentance [ Sura 9 ] , verse 12 .	null	null	null	null	UNANN	6547313	null	null	null	null
205	23744	5	7	0	4103491	`` Fight them so that Allah may punish them at your hands , and put them to shame , and help you against them , and heal the wounds of the hearts of the believers , And remove the anger from their breasts ; for Allah turns to whosoever desires .	null	null	null	null	UNANN	6547314	null	null	null	null
205	23744	6	7	0	4103492	Allah is all-knowing and all-wise . ''	null	null	null	null	UNANN	6547315	null	null	null	null
205	23744	7	7	0	4103493	Al Taubah /Repentance [ Sura 9 ] verses 14 and 15 .	null	null	null	null	UNANN	6547316	null	null	null	null
205	23744	8	7	0	4103494	`` What has happened to you , O believers , that when you are asked to set out in the cause of Allah your feet begin to drag ?	null	null	null	null	UNANN	6547317	null	null	null	null
205	23744	9	7	0	4103495	Do you find the life of the world so pleasing that you forget the life to come ?	null	null	null	null	UNANN	6547318	null	null	null	null
205	23744	10	7	0	4103496	Yet the profit of the life of this world is but meager as compared to the life to come . ''	null	null	null	null	UNANN	6547319	null	null	null	null
205	23744	11	7	0	4103497	Repentance [ Sura 9 ] verse 38. [ TR . The Ahmed Ali translation of the Qur'an ( 1994 ) was followed for Qur 'anic verses . ]	null	null	null	null	UNANN	6547320	null	null	null	null
205	23744	1	8	0	4103498	Al Qaeda : An Islamic Group , its only mission is Jihad , because Jihad is one of the basic purposes for which Al Qaeda personnel come together .	null	null	null	null	UNANN	6547321	null	null	null	null
205	23744	2	8	0	4103499	In addition , they perform other Islamic duties if possible .	null	null	null	null	UNANN	6547322	null	null	null	null
205	23744	3	8	0	4103500	Jihad will take precedence over other duties in case of interference .	null	null	null	null	UNANN	6547323	null	null	null	null
205	23744	1	9	0	4103501	Its belief : The belief of the Sunnite and the assembled people in general and in detail , and following the traditions of the noble ancestors .	null	null	null	null	UNANN	6547324	null	null	null	null
205	23744	1	10	0	4103502	Goals of Al Qaeda : The victory of the mighty religion of Allah , the establishment of an Islamic Regime and the restoration of the Islamic Caliphate , God willing .	null	null	null	null	UNANN	6547325	null	null	null	null
205	23744	1	11	0	4103503	Al Qaeda work parameters : International and in gradual stages , depending on Al Qaeda policies .	null	null	null	null	UNANN	6547326	null	null	null	null
205	23744	1	12	0	4103504	Conditions for admission into Al Qaeda : 1- The compliance with Al Qaeda beliefs and goals , as have been explained previously 2- Subordination and obedience to the higher command without rebellion against God 's way 3- It is forbidden to have membership with another Islamic Group beside Al Qaeda membership 4- Operation Security 5- Good physical fitness ( except in administration ( [ sic ] 6- The candidate must not be suspected of lacking religion , fairness and morality 7- Taking the pledge of allegiance	null	null	null	null	UNANN	6547327	null	null	null	null
205	23744	1	13	0	4103505	Articles and Instructions of Al Qaeda	null	null	null	null	UNANN	6547328	null	null	null	null
205	23744	1	14	0	4103506	Firstly : Duties	null	null	null	null	UNANN	6547329	null	null	null	null
205	23744	1	15	0	4103507	1- It is important and religiously rightful to keep Al Qaeda united .	null	null	null	null	UNANN	6547330	null	null	null	null
205	23744	2	15	0	4103508	That will come by fearing God in private and in public .	null	null	null	null	UNANN	6547331	null	null	null	null
205	23744	3	15	0	4103509	The mighty Allah said , `` Who fears Allah , Allah will remove his bad deeds and reward him with good deeds. '' [ Sura ] Al Tullaq /Divorce [ 65 :5 ] .	null	null	null	null	UNANN	6547332	null	null	null	null
205	23744	4	15	0	4103510	And it will come by being friendly with Al Qaeda brothers and all Muslims , by best behavior , avoiding differences , cooperation and working for the good of the group. [ Prophet Mohammd ] said , peace upon him , `` Love and compassion and sympathy between believers is like the human body : if one part of the body is sick , all the other parts of the body will come to its aid. '' mutafaq aley / agreed upon. [ i.e. , one of the accepted or canonical sayings of Mohammed ] 2- Maintaining good Islamic behavior , avoiding all forms of belligerent play , avoiding bad company and confirming any news to the smallest detail .	null	null	null	null	UNANN	6547333	null	null	null	null
205	23744	5	15	0	4103511	Mighty Allah said , `` O believers , if a sinner comes to you with news , verify it first , lest you attack someone ignorantly and later regret it. '' [ Sura ] Al Hajrat/Apartments [ 49:6 ] .	null	null	null	null	UNANN	6547334	null	null	null	null
205	23744	6	15	0	4103512	Maintaining good moral characteristics and obedience to the parents even if they are infidels .	null	null	null	null	UNANN	6547335	null	null	null	null
205	23744	7	15	0	4103513	3- Eating kosher food .	null	null	null	null	UNANN	6547336	null	null	null	null
205	23744	8	15	0	4103514	Prophet Mohammad said , `` Allah is good , and He only accepts the good . ''	null	null	null	null	UNANN	6547337	null	null	null	null
205	23744	9	15	0	4103515	4- Maintaining as good physical fitness and military training as possible .	null	null	null	null	UNANN	6547338	null	null	null	null
205	23744	10	15	0	4103516	5- Do not talk about work which is delegated to you to anybody , even with Al Qaeda members .	null	null	null	null	UNANN	6547339	null	null	null	null
205	23744	11	15	0	4103517	The only person you are authorized to talk to is your direct superior .	null	null	null	null	UNANN	6547340	null	null	null	null
205	23744	12	15	0	4103518	If you have been delegated to a mission with other people , talking among the group must be supervised by the command .	null	null	null	null	UNANN	6547341	null	null	null	null
205	23744	13	15	0	4103519	6- Maintaining strong hold on your Islamic faith in general and the call for Al Jihad ideology in particular , starting with your relatives and friends .	null	null	null	null	UNANN	6547342	null	null	null	null
205	23744	14	15	0	4103520	Mighty Allah said , `` Warn your close relatives. '' [ Sura ] Al Shura'/Consultation .	null	null	null	null	UNANN	6547343	null	null	null	null
205	23744	15	15	0	4103521	Sometimes you will be prevented from spreading these ideologies because your work requires too much secrecy .	null	null	null	null	UNANN	6547344	null	null	null	null
205	23744	16	15	0	4103522	7- Guard the public money belonging to Al Qaeda .	null	null	null	null	UNANN	6547345	null	null	null	null
205	23744	17	15	0	4103523	The Messenger of Allah said , peace upon him , `` The people who waste Allah 's money , their reward will be the fire on Judgment Day . ''	null	null	null	null	UNANN	6547346	null	null	null	null
205	23744	18	15	0	4103524	Roah Al Bukhari [ a collection of the Prophet 's sayings made by Al Bukhari ] 8- Give good advice to your superiors and Al Qaeda brothers , and do n't deceive them .	null	null	null	null	UNANN	6547347	null	null	null	null
205	23744	1	16	0	4103525	Secondly : Vacations	null	null	null	null	UNANN	6547348	null	null	null	null
205	23744	1	17	0	4103526	Take refuge in Allah from the accursed Satan .	null	null	null	null	UNANN	6547349	null	null	null	null
205	23744	2	17	0	4103527	`` They alone are true believers who believe in Allah and his Messenger , and when they are with him on a matter of common concern , do not depart without obtaining his leave. '' [ Sura ] Al Noor /The Light [ 24:62 ] .	null	null	null	null	UNANN	6547350	null	null	null	null
205	23744	3	17	0	4103528	1- Married member : for each 3 weeks of work , 1 week vacation , Al Qaeda reserves the right to withhold the vacation up to 4 months in special occasions .	null	null	null	null	UNANN	6547351	null	null	null	null
205	23744	4	17	0	4103529	2- Single member : for each month of work , there will be 5 days vacation .	null	null	null	null	UNANN	6547352	null	null	null	null
205	23744	5	17	0	4103530	Al Qaeda reserves the right to withhold the vacation for an indeterminate period of time on special occasions .	null	null	null	null	UNANN	6547353	null	null	null	null
205	23744	6	17	0	4103531	3- Vacation travel application will be submitted 2 and half months prior to travel .	null	null	null	null	UNANN	6547354	null	null	null	null
205	23744	7	17	0	4103532	Extra vacation time requests will not be granted except in special circumstances .	null	null	null	null	UNANN	6547355	null	null	null	null
