corpID	docID	sentNo	paragNo	aPos	ID	text	luID	luName	frameID	frameName	status	aID	start	end	cBy	target
205	23711	1	1	0	4101348	Lawmaker Appeals for Innocent Iraqis	null	null	null	null	UNANN	6544583	null	null	null	null
205	23711	1	2	0	4101349	By HASSAN ABDULWAHAB , Associated Press Writer	null	null	null	null	UNANN	6544584	null	null	null	null
205	23711	1	3	0	4101350	BASRA , Iraq ( AP ) A U.S. lawmaker assessing the impact of U.N. sanctions on Iraq said Wednesday it is important not only to force Baghdad to give up its weapons of mass destruction but also to do more to ease the hardships on ordinary Iraqis .	null	null	null	null	UNANN	6544585	null	null	null	null
205	23711	1	3	0	4101350	BASRA , Iraq ( AP ) A U.S. lawmaker assessing the impact of U.N. sanctions on Iraq said Wednesday it is important not only to force Baghdad to give up its weapons of mass destruction but also to do more to ease the hardships on ordinary Iraqis .	8131	assess.v	519	Assessing	MANUAL	6545020	36	44	KmG	assessing
205	23711	1	3	0	4101350	BASRA , Iraq ( AP ) A U.S. lawmaker assessing the impact of U.N. sanctions on Iraq said Wednesday it is important not only to force Baghdad to give up its weapons of mass destruction but also to do more to ease the hardships on ordinary Iraqis .	11091	impact.n	1084	Objective_influence	MANUAL	6545021	50	55	KmG	impact
205	23711	1	3	0	4101350	BASRA , Iraq ( AP ) A U.S. lawmaker assessing the impact of U.N. sanctions on Iraq said Wednesday it is important not only to force Baghdad to give up its weapons of mass destruction but also to do more to ease the hardships on ordinary Iraqis .	751	say.v	43	Statement	MANUAL	6545022	83	86	KmG	said
205	23711	1	3	0	4101350	BASRA , Iraq ( AP ) A U.S. lawmaker assessing the impact of U.N. sanctions on Iraq said Wednesday it is important not only to force Baghdad to give up its weapons of mass destruction but also to do more to ease the hardships on ordinary Iraqis .	3996	Wednesday.n	229	Calendric_unit	MANUAL	6545023	88	96	KmG	Wednesday
205	23711	1	3	0	4101350	BASRA , Iraq ( AP ) A U.S. lawmaker assessing the impact of U.N. sanctions on Iraq said Wednesday it is important not only to force Baghdad to give up its weapons of mass destruction but also to do more to ease the hardships on ordinary Iraqis .	7528	important.a	407	Importance	MANUAL	6545024	104	112	KmG	important
205	23711	1	3	0	4101350	BASRA , Iraq ( AP ) A U.S. lawmaker assessing the impact of U.N. sanctions on Iraq said Wednesday it is important not only to force Baghdad to give up its weapons of mass destruction but also to do more to ease the hardships on ordinary Iraqis .	10707	weapon	426	Weapon	MANUAL	6545027	155	161	EGp	weapons
205	23711	1	3	0	4101350	BASRA , Iraq ( AP ) A U.S. lawmaker assessing the impact of U.N. sanctions on Iraq said Wednesday it is important not only to force Baghdad to give up its weapons of mass destruction but also to do more to ease the hardships on ordinary Iraqis .	10707	weapon	426	Weapon	MANUAL	6545027	163	164	EGp	of
205	23711	1	3	0	4101350	BASRA , Iraq ( AP ) A U.S. lawmaker assessing the impact of U.N. sanctions on Iraq said Wednesday it is important not only to force Baghdad to give up its weapons of mass destruction but also to do more to ease the hardships on ordinary Iraqis .	10707	weapon	426	Weapon	MANUAL	6545027	166	169	EGp	mass
205	23711	1	3	0	4101350	BASRA , Iraq ( AP ) A U.S. lawmaker assessing the impact of U.N. sanctions on Iraq said Wednesday it is important not only to force Baghdad to give up its weapons of mass destruction but also to do more to ease the hardships on ordinary Iraqis .	10707	weapon	426	Weapon	MANUAL	6545027	171	181	EGp	destruction
205	23711	1	3	0	4101350	BASRA , Iraq ( AP ) A U.S. lawmaker assessing the impact of U.N. sanctions on Iraq said Wednesday it is important not only to force Baghdad to give up its weapons of mass destruction but also to do more to ease the hardships on ordinary Iraqis .	10612	do.v	198	Intentionally_act	MANUAL	6545028	195	196	KmG	do
205	23711	1	3	0	4101350	BASRA , Iraq ( AP ) A U.S. lawmaker assessing the impact of U.N. sanctions on Iraq said Wednesday it is important not only to force Baghdad to give up its weapons of mass destruction but also to do more to ease the hardships on ordinary Iraqis .	10607	ordinary.a	1134	Typicality	MANUAL	6545029	228	235	KmG	ordinary
205	23711	1	3	0	4101350	BASRA , Iraq ( AP ) A U.S. lawmaker assessing the impact of U.N. sanctions on Iraq said Wednesday it is important not only to force Baghdad to give up its weapons of mass destruction but also to do more to ease the hardships on ordinary Iraqis .	10676	sanction.n	347	Revenge	MANUAL	6551526	65	73	KmG	sanctions
205	23711	1	3	0	4101350	BASRA , Iraq ( AP ) A U.S. lawmaker assessing the impact of U.N. sanctions on Iraq said Wednesday it is important not only to force Baghdad to give up its weapons of mass destruction but also to do more to ease the hardships on ordinary Iraqis .	14927	lawmaker.n	73	Leadership	MANUAL	6552186	27	34	JKs	lawmaker
205	23711	1	4	0	4101351	Rep . Tony Hall , D- Ohio , did not call for a lifting of sanctions imposed on Iraq for its 1990 invasion of Kuwait , but said the United Nations should make sure that sanctions do not hurt innocent Iraqis .	null	null	null	null	UNANN	6544586	null	null	null	null
205	23711	1	4	0	4101351	Rep . Tony Hall , D- Ohio , did not call for a lifting of sanctions imposed on Iraq for its 1990 invasion of Kuwait , but said the United Nations should make sure that sanctions do not hurt innocent Iraqis .	10219	call.v	41	Request	MANUAL	6545030	36	39	KmG	call
205	23711	1	4	0	4101351	Rep . Tony Hall , D- Ohio , did not call for a lifting of sanctions imposed on Iraq for its 1990 invasion of Kuwait , but said the United Nations should make sure that sanctions do not hurt innocent Iraqis .	12631	lifting.n	1149	Cause_to_end	MANUAL	6545031	47	53	KmG	lifting
205	23711	1	4	0	4101351	Rep . Tony Hall , D- Ohio , did not call for a lifting of sanctions imposed on Iraq for its 1990 invasion of Kuwait , but said the United Nations should make sure that sanctions do not hurt innocent Iraqis .	751	say.v	43	Statement	MANUAL	6545033	122	125	KmG	said
205	23711	1	4	0	4101351	Rep . Tony Hall , D- Ohio , did not call for a lifting of sanctions imposed on Iraq for its 1990 invasion of Kuwait , but said the United Nations should make sure that sanctions do not hurt innocent Iraqis .	13941	make	1230	Verification	MANUAL	6545034	153	156	KmG	make
205	23711	1	4	0	4101351	Rep . Tony Hall , D- Ohio , did not call for a lifting of sanctions imposed on Iraq for its 1990 invasion of Kuwait , but said the United Nations should make sure that sanctions do not hurt innocent Iraqis .	13941	make	1230	Verification	MANUAL	6545034	158	161	RLG	sure
205	23711	1	4	0	4101351	Rep . Tony Hall , D- Ohio , did not call for a lifting of sanctions imposed on Iraq for its 1990 invasion of Kuwait , but said the United Nations should make sure that sanctions do not hurt innocent Iraqis .	2311	hurt.v	112	Cause_harm	MANUAL	6545035	185	188	KmG	hurt
205	23711	1	4	0	4101351	Rep . Tony Hall , D- Ohio , did not call for a lifting of sanctions imposed on Iraq for its 1990 invasion of Kuwait , but said the United Nations should make sure that sanctions do not hurt innocent Iraqis .	10512	innocent.a	1110	Guilt_or_innocence	MANUAL	6545036	190	197	KmG	innocent
205	23711	1	4	0	4101351	Rep . Tony Hall , D- Ohio , did not call for a lifting of sanctions imposed on Iraq for its 1990 invasion of Kuwait , but said the United Nations should make sure that sanctions do not hurt innocent Iraqis .	10676	sanction.n	347	Revenge	MANUAL	6551518	58	66	KmG	sanctions
205	23711	1	4	0	4101351	Rep . Tony Hall , D- Ohio , did not call for a lifting of sanctions imposed on Iraq for its 1990 invasion of Kuwait , but said the United Nations should make sure that sanctions do not hurt innocent Iraqis .	10676	sanction.n	347	Revenge	MANUAL	6551525	168	176	KmG	sanctions
205	23711	1	5	0	4101352	`` It was very , very important '' to compel Iraq to rid itself of weapons of mass destruction so that `` it can not use or export them to other countries , '' he told Associated Press Television News .	null	null	null	null	UNANN	6544587	null	null	null	null
205	23711	1	5	0	4101352	`` It was very , very important '' to compel Iraq to rid itself of weapons of mass destruction so that `` it can not use or export them to other countries , '' he told Associated Press Television News .	7528	important.a	407	Importance	MANUAL	6545037	22	30	KmG	important
205	23711	1	5	0	4101352	`` It was very , very important '' to compel Iraq to rid itself of weapons of mass destruction so that `` it can not use or export them to other countries , '' he told Associated Press Television News .	2478	rid.v	58	Emptying	MANUAL	6545038	53	55	KmG	rid
205	23711	1	5	0	4101352	`` It was very , very important '' to compel Iraq to rid itself of weapons of mass destruction so that `` it can not use or export them to other countries , '' he told Associated Press Television News .	10707	weapon	426	Weapon	MANUAL	6545045	67	73	EGp	weapons
205	23711	1	5	0	4101352	`` It was very , very important '' to compel Iraq to rid itself of weapons of mass destruction so that `` it can not use or export them to other countries , '' he told Associated Press Television News .	10707	weapon	426	Weapon	MANUAL	6545045	75	76	EGp	of
205	23711	1	5	0	4101352	`` It was very , very important '' to compel Iraq to rid itself of weapons of mass destruction so that `` it can not use or export them to other countries , '' he told Associated Press Television News .	10707	weapon	426	Weapon	MANUAL	6545045	78	81	EGp	mass
205	23711	1	5	0	4101352	`` It was very , very important '' to compel Iraq to rid itself of weapons of mass destruction so that `` it can not use or export them to other countries , '' he told Associated Press Television News .	10707	weapon	426	Weapon	MANUAL	6545045	83	93	EGp	destruction
205	23711	1	5	0	4101352	`` It was very , very important '' to compel Iraq to rid itself of weapons of mass destruction so that `` it can not use or export them to other countries , '' he told Associated Press Television News .	10619	use.v	1141	Using	MANUAL	6545046	117	119	KmG	use
205	23711	1	5	0	4101352	`` It was very , very important '' to compel Iraq to rid itself of weapons of mass destruction so that `` it can not use or export them to other countries , '' he told Associated Press Television News .	12470	export	1568	Exporting	MANUAL	6545047	124	129	KmG	export
205	23711	1	5	0	4101352	`` It was very , very important '' to compel Iraq to rid itself of weapons of mass destruction so that `` it can not use or export them to other countries , '' he told Associated Press Television News .	10174	other.a	1001	Increment	MANUAL	6545048	139	143	KmG	other
205	23711	1	5	0	4101352	`` It was very , very important '' to compel Iraq to rid itself of weapons of mass destruction so that `` it can not use or export them to other countries , '' he told Associated Press Television News .	3683	country.n	195	Political_locales	MANUAL	6545049	145	153	KmG	countries
205	23711	1	5	0	4101352	`` It was very , very important '' to compel Iraq to rid itself of weapons of mass destruction so that `` it can not use or export them to other countries , '' he told Associated Press Television News .	9177	tell.v	750	Telling	MANUAL	6545050	163	166	KmG	told
205	23711	1	5	0	4101352	`` It was very , very important '' to compel Iraq to rid itself of weapons of mass destruction so that `` it can not use or export them to other countries , '' he told Associated Press Television News .	10156	can.v	990	Capability	MANUAL	6545089	109	111	RLG	can
205	23711	1	6	0	4101353	But he insisted the international community can do a much better job in helping Iraq deal with its economic and health problems .	null	null	null	null	UNANN	6544588	null	null	null	null
205	23711	1	6	0	4101353	But he insisted the international community can do a much better job in helping Iraq deal with its economic and health problems .	725	insist.v	43	Statement	MANUAL	6545051	7	14	KmG	insisted
205	23711	1	6	0	4101353	But he insisted the international community can do a much better job in helping Iraq deal with its economic and health problems .	10238	international.a	195	Political_locales	MANUAL	6545082	20	32	RLG	international
205	23711	1	6	0	4101353	But he insisted the international community can do a much better job in helping Iraq deal with its economic and health problems .	10156	can.v	990	Capability	MANUAL	6545083	44	46	RLG	can
205	23711	1	6	0	4101353	But he insisted the international community can do a much better job in helping Iraq deal with its economic and health problems .	6287	good.a	354	Desirability	MANUAL	6545084	58	63	RLG	better
205	23711	1	6	0	4101353	But he insisted the international community can do a much better job in helping Iraq deal with its economic and health problems .	7041	help.v	391	Assistance	MANUAL	6545085	72	78	RLG	helping
205	23711	1	6	0	4101353	But he insisted the international community can do a much better job in helping Iraq deal with its economic and health problems .	12318	deal.v	1523	Resolve_problem	MANUAL	6545086	85	88	RLG	deal
205	23711	1	6	0	4101353	But he insisted the international community can do a much better job in helping Iraq deal with its economic and health problems .	12490	economic.a	1572	Economy	MANUAL	6545087	99	106	RLG	economic
205	23711	1	6	0	4101353	But he insisted the international community can do a much better job in helping Iraq deal with its economic and health problems .	7356	problem.n	300	Predicament	MANUAL	6545088	119	126	RLG	problems
205	23711	1	7	0	4101354	One way would be to speed up the flow of health supplies and other urgent commodities to the country under a U.N. humanitarian program , he said .	null	null	null	null	UNANN	6544589	null	null	null	null
205	23711	1	7	0	4101354	One way would be to speed up the flow of health supplies and other urgent commodities to the country under a U.N. humanitarian program , he said .	13557	way.n	1790	Means	MANUAL	6545052	4	6	RLG	way
205	23711	1	7	0	4101354	One way would be to speed up the flow of health supplies and other urgent commodities to the country under a U.N. humanitarian program , he said .	10174	other.a	1001	Increment	MANUAL	6545054	61	65	RLG	other
205	23711	1	7	0	4101354	One way would be to speed up the flow of health supplies and other urgent commodities to the country under a U.N. humanitarian program , he said .	3683	country.n	195	Political_locales	MANUAL	6545055	93	99	RLG	country
205	23711	1	7	0	4101354	One way would be to speed up the flow of health supplies and other urgent commodities to the country under a U.N. humanitarian program , he said .	10799	to.prep	1177	Goal	MANUAL	6545056	86	87	RLG	to
205	23711	1	7	0	4101354	One way would be to speed up the flow of health supplies and other urgent commodities to the country under a U.N. humanitarian program , he said .	10724	program.n	1158	Project	MANUAL	6545057	127	133	RLG	program
205	23711	1	7	0	4101354	One way would be to speed up the flow of health supplies and other urgent commodities to the country under a U.N. humanitarian program , he said .	751	say.v	43	Statement	MANUAL	6545058	140	143	RLG	said
205	23711	1	8	0	4101355	Iraq says the United States and Britain hold up delivery of needed supplies , using their clout in the United Nations .	null	null	null	null	UNANN	6544590	null	null	null	null
205	23711	1	8	0	4101355	Iraq says the United States and Britain hold up delivery of needed supplies , using their clout in the United Nations .	751	say.v	43	Statement	MANUAL	6548759	5	8	JKs	says
205	23711	1	8	0	4101355	Iraq says the United States and Britain hold up delivery of needed supplies , using their clout in the United Nations .	11665	delivery.n	1344	Delivery	MANUAL	6548760	48	55	JKs	delivery
205	23711	1	8	0	4101355	Iraq says the United States and Britain hold up delivery of needed supplies , using their clout in the United Nations .	10709	needed.a	1157	Being_necessary	MANUAL	6548761	60	65	JKs	needed
205	23711	1	8	0	4101355	Iraq says the United States and Britain hold up delivery of needed supplies , using their clout in the United Nations .	12267	supply.n	1511	Store	MANUAL	6548762	67	74	JKs	supplies
205	23711	1	8	0	4101355	Iraq says the United States and Britain hold up delivery of needed supplies , using their clout in the United Nations .	10619	use.v	1141	Using	MANUAL	6548763	78	82	JKs	using
