corpID	docID	sentNo	paragNo	aPos	ID	text	luID	luName	frameID	frameName	status	aID	start	end	cBy	target
115	23012	1	1	0	2824375	Tuesday 's rout of a GOP congressional hopeful in a Mississippi district that has n't backed a Democratic presidential candidate since Adlai Stevenson is another reminder that , at least at the federal level , political `` ticket splitting '' has been on the rise over the past half century .	null	null	null	null	UNANN	4528370	null	null	null	null
115	23012	1	1	0	2824375	Tuesday 's rout of a GOP congressional hopeful in a Mississippi district that has n't backed a Democratic presidential candidate since Adlai Stevenson is another reminder that , at least at the federal level , political `` ticket splitting '' has been on the rise over the past half century .	10801	in.prep	1178	Interior_profile_relation	MANUAL	4529492	47	48	CHg	in
115	23012	1	1	0	2824375	Tuesday 's rout of a GOP congressional hopeful in a Mississippi district that has n't backed a Democratic presidential candidate since Adlai Stevenson is another reminder that , at least at the federal level , political `` ticket splitting '' has been on the rise over the past half century .	9155	since.adv	379	Time_vector	MANUAL	4529493	129	133	CHg	since
115	23012	1	1	0	2824375	Tuesday 's rout of a GOP congressional hopeful in a Mississippi district that has n't backed a Democratic presidential candidate since Adlai Stevenson is another reminder that , at least at the federal level , political `` ticket splitting '' has been on the rise over the past half century .	10175	another.a	1001	Increment	MANUAL	4529494	154	160	CHg	another
115	23012	1	1	0	2824375	Tuesday 's rout of a GOP congressional hopeful in a Mississippi district that has n't backed a Democratic presidential candidate since Adlai Stevenson is another reminder that , at least at the federal level , political `` ticket splitting '' has been on the rise over the past half century .	10234	federal.a	195	Political_locales	MANUAL	4529495	194	200	CHg	federal
115	23012	1	1	0	2824375	Tuesday 's rout of a GOP congressional hopeful in a Mississippi district that has n't backed a Democratic presidential candidate since Adlai Stevenson is another reminder that , at least at the federal level , political `` ticket splitting '' has been on the rise over the past half century .	10901	reminder.n	1012	Evoking	MANUAL	4530272	162	169	MiL	reminder
115	23012	1	1	0	2824375	Tuesday 's rout of a GOP congressional hopeful in a Mississippi district that has n't backed a Democratic presidential candidate since Adlai Stevenson is another reminder that , at least at the federal level , political `` ticket splitting '' has been on the rise over the past half century .	64	split.v	15	Separating	MANUAL	4530273	230	238	MiL	splitting
115	23012	1	1	0	2824375	Tuesday 's rout of a GOP congressional hopeful in a Mississippi district that has n't backed a Democratic presidential candidate since Adlai Stevenson is another reminder that , at least at the federal level , political `` ticket splitting '' has been on the rise over the past half century .	1875	rise.n	91	Change_position_on_a_scale	MANUAL	4530274	259	262	MiL	rise
115	23012	1	1	0	2824375	Tuesday 's rout of a GOP congressional hopeful in a Mississippi district that has n't backed a Democratic presidential candidate since Adlai Stevenson is another reminder that , at least at the federal level , political `` ticket splitting '' has been on the rise over the past half century .	12433	presidential.a	73	Leadership	MANUAL	4530364	106	117	JKR	presidential
115	23012	1	1	0	2824375	Tuesday 's rout of a GOP congressional hopeful in a Mississippi district that has n't backed a Democratic presidential candidate since Adlai Stevenson is another reminder that , at least at the federal level , political `` ticket splitting '' has been on the rise over the past half century .	15137	rout.v	2074	Beat_opponent	MANUAL	4530913	11	14	CFB	rout
115	23012	1	1	0	2824375	Tuesday 's rout of a GOP congressional hopeful in a Mississippi district that has n't backed a Democratic presidential candidate since Adlai Stevenson is another reminder that , at least at the federal level , political `` ticket splitting '' has been on the rise over the past half century .	14551	district.n	195	Political_locales	MANUAL	4530916	64	71	CFB	district
115	23012	1	1	0	2824375	Tuesday 's rout of a GOP congressional hopeful in a Mississippi district that has n't backed a Democratic presidential candidate since Adlai Stevenson is another reminder that , at least at the federal level , political `` ticket splitting '' has been on the rise over the past half century .	3995	Tuesday.n	229	Calendric_unit	UNANN	4530952	null	null	null	null
115	23012	1	1	0	2824375	Tuesday 's rout of a GOP congressional hopeful in a Mississippi district that has n't backed a Democratic presidential candidate since Adlai Stevenson is another reminder that , at least at the federal level , political `` ticket splitting '' has been on the rise over the past half century .	3995	Tuesday.n	229	Calendric_unit	UNANN	4530952	0	6	AnW	Tuesday
115	23012	1	1	0	2824375	Tuesday 's rout of a GOP congressional hopeful in a Mississippi district that has n't backed a Democratic presidential candidate since Adlai Stevenson is another reminder that , at least at the federal level , political `` ticket splitting '' has been on the rise over the past half century .	13989	back.v	1306	Taking_sides	MANUAL	4530970	86	91	AnW	backed
