corpID	docID	sentNo	paragNo	aPos	ID	text	luID	luName	frameID	frameName	status	aID	start	end	cBy	target
135	23565	1	1	0	4097842	Taiwan Overview :	null	null	null	null	UNANN	6529690	null	null	null	null
135	23565	1	2	0	4097843	Note : Taiwan is claimed by both the Government of the People's Republic of China and the authorities on Taiwan .	null	null	null	null	UNANN	6529691	null	null	null	null
135	23565	1	2	0	4097843	Note : Taiwan is claimed by both the Government of the People's Republic of China and the authorities on Taiwan .	8265	claim.v	550	Claim_ownership	MANUAL	6529692	17	23	JKR	claimed
135	23565	1	2	0	4097843	Note : Taiwan is claimed by both the Government of the People's Republic of China and the authorities on Taiwan .	11420	authority.n	73	Leadership	MANUAL	6529693	90	100	JKR	authorities
135	23565	2	2	0	4097844	It is administered by the authorities on Taiwan .	null	null	null	null	UNANN	6529694	null	null	null	null
135	23565	2	2	0	4097844	It is administered by the authorities on Taiwan .	11420	authority.n	73	Leadership	MANUAL	6529695	26	36	JKR	authorities
135	23565	2	2	0	4097844	It is administered by the authorities on Taiwan .	14862	administer.v	73	Leadership	MANUAL	6556065	6	17	JKs	administered
135	23565	1	3	0	4097845	Taiwan does not possess nuclear weapons , but began a covert nuclear weapons program in 1964 that ended in 1988 as a result of U.S. pressure .	null	null	null	null	UNANN	6529696	null	null	null	null
135	23565	1	3	0	4097845	Taiwan does not possess nuclear weapons , but began a covert nuclear weapons program in 1964 that ended in 1988 as a result of U.S. pressure .	2418	possess.v	118	Possession	MANUAL	6529697	16	22	JKR	possess
135	23565	1	3	0	4097845	Taiwan does not possess nuclear weapons , but began a covert nuclear weapons program in 1964 that ended in 1988 as a result of U.S. pressure .	4448	begin.v	146	Activity_start	MANUAL	6529698	46	50	JKR	began
135	23565	1	3	0	4097845	Taiwan does not possess nuclear weapons , but began a covert nuclear weapons program in 1964 that ended in 1988 as a result of U.S. pressure .	10652	nuclear	426	Weapon	MANUAL	6529699	61	67	EGp	nuclear
135	23565	1	3	0	4097845	Taiwan does not possess nuclear weapons , but began a covert nuclear weapons program in 1964 that ended in 1988 as a result of U.S. pressure .	10652	nuclear	426	Weapon	MANUAL	6529699	69	75	EGp	weapons
135	23565	1	3	0	4097845	Taiwan does not possess nuclear weapons , but began a covert nuclear weapons program in 1964 that ended in 1988 as a result of U.S. pressure .	4426	end.v	232	Process_end	MANUAL	6529700	98	102	JKR	ended
135	23565	1	3	0	4097845	Taiwan does not possess nuclear weapons , but began a covert nuclear weapons program in 1964 that ended in 1988 as a result of U.S. pressure .	11455	pressure.n	87	Attempt_suasion	MANUAL	6529701	132	139	JKR	pressure
135	23565	1	3	0	4097845	Taiwan does not possess nuclear weapons , but began a covert nuclear weapons program in 1964 that ended in 1988 as a result of U.S. pressure .	10724	program.n	1158	Project	MANUAL	6529702	77	83	JKR	program
135	23565	1	3	0	4097845	Taiwan does not possess nuclear weapons , but began a covert nuclear weapons program in 1964 that ended in 1988 as a result of U.S. pressure .	10652	nuclear	426	Weapon	MANUAL	6529703	24	30	EGp	nuclear
135	23565	1	3	0	4097845	Taiwan does not possess nuclear weapons , but began a covert nuclear weapons program in 1964 that ended in 1988 as a result of U.S. pressure .	10652	nuclear	426	Weapon	MANUAL	6529703	32	38	EGp	weapons
135	23565	1	3	0	4097845	Taiwan does not possess nuclear weapons , but began a covert nuclear weapons program in 1964 that ended in 1988 as a result of U.S. pressure .	10643	covert.a	1145	Secrecy_status	MANUAL	6529704	54	59	JKR	covert
135	23565	2	3	0	4097846	Taiwan signed the Nuclear Non - Proliferation Treaty ( NPT ) in 1968 and has implemented the International Atomic Energy Agency 's ( IAEA ) `` Program 93+2 '' safeguards .	null	null	null	null	UNANN	6529705	null	null	null	null
135	23565	2	3	0	4097846	Taiwan signed the Nuclear Non - Proliferation Treaty ( NPT ) in 1968 and has implemented the International Atomic Energy Agency 's ( IAEA ) `` Program 93+2 '' safeguards .	10681	sign.v	1151	Sign_agreement	MANUAL	6529706	7	12	JKR	signed
135	23565	2	3	0	4097846	Taiwan signed the Nuclear Non - Proliferation Treaty ( NPT ) in 1968 and has implemented the International Atomic Energy Agency 's ( IAEA ) `` Program 93+2 '' safeguards .	10724	program.n	1158	Project	MANUAL	6529707	143	149	JKR	Program
135	23565	3	3	0	4097847	Despite persistent suspicions of offensive and defensive chemical and biological weapons ( CBW ) programs , there is no conclusive evidence that Taiwan has developed or deployed chemical or biological weapons .	null	null	null	null	UNANN	6529708	null	null	null	null
135	23565	3	3	0	4097847	Despite persistent suspicions of offensive and defensive chemical and biological weapons ( CBW ) programs , there is no conclusive evidence that Taiwan has developed or deployed chemical or biological weapons .	10724	program.n	1158	Project	MANUAL	6529710	97	104	JKR	programs
135	23565	3	3	0	4097847	Despite persistent suspicions of offensive and defensive chemical and biological weapons ( CBW ) programs , there is no conclusive evidence that Taiwan has developed or deployed chemical or biological weapons .	10635	chemical	426	Weapon	MANUAL	6529711	57	64	JKR	chemical
135	23565	3	3	0	4097847	Despite persistent suspicions of offensive and defensive chemical and biological weapons ( CBW ) programs , there is no conclusive evidence that Taiwan has developed or deployed chemical or biological weapons .	10635	chemical	426	Weapon	MANUAL	6529711	81	87	JKR	weapons
135	23565	3	3	0	4097847	Despite persistent suspicions of offensive and defensive chemical and biological weapons ( CBW ) programs , there is no conclusive evidence that Taiwan has developed or deployed chemical or biological weapons .	10329	there	660	Existence	MANUAL	6529712	108	112	JKR	there
135	23565	3	3	0	4097847	Despite persistent suspicions of offensive and defensive chemical and biological weapons ( CBW ) programs , there is no conclusive evidence that Taiwan has developed or deployed chemical or biological weapons .	10329	there	660	Existence	MANUAL	6529712	114	115	JKR	is
135	23565	3	3	0	4097847	Despite persistent suspicions of offensive and defensive chemical and biological weapons ( CBW ) programs , there is no conclusive evidence that Taiwan has developed or deployed chemical or biological weapons .	10843	evidence.n	25	Evidence	MANUAL	6529713	131	138	JKR	evidence
135	23565	3	3	0	4097847	Despite persistent suspicions of offensive and defensive chemical and biological weapons ( CBW ) programs , there is no conclusive evidence that Taiwan has developed or deployed chemical or biological weapons .	168	suspicion.n	19	Awareness	MANUAL	6529714	19	28	JKR	suspicions
135	23565	3	3	0	4097847	Despite persistent suspicions of offensive and defensive chemical and biological weapons ( CBW ) programs , there is no conclusive evidence that Taiwan has developed or deployed chemical or biological weapons .	11622	defensive.a	1330	Defending	MANUAL	6529715	47	55	JKR	defensive
135	23565	3	3	0	4097847	Despite persistent suspicions of offensive and defensive chemical and biological weapons ( CBW ) programs , there is no conclusive evidence that Taiwan has developed or deployed chemical or biological weapons .	10637	biological	426	Weapon	MANUAL	6529716	70	79	EGp	biological
135	23565	3	3	0	4097847	Despite persistent suspicions of offensive and defensive chemical and biological weapons ( CBW ) programs , there is no conclusive evidence that Taiwan has developed or deployed chemical or biological weapons .	10637	biological	426	Weapon	MANUAL	6529716	81	87	EGp	weapons
135	23565	3	3	0	4097847	Despite persistent suspicions of offensive and defensive chemical and biological weapons ( CBW ) programs , there is no conclusive evidence that Taiwan has developed or deployed chemical or biological weapons .	10637	biological	426	Weapon	MANUAL	6529717	190	199	EGp	biological
135	23565	3	3	0	4097847	Despite persistent suspicions of offensive and defensive chemical and biological weapons ( CBW ) programs , there is no conclusive evidence that Taiwan has developed or deployed chemical or biological weapons .	10637	biological	426	Weapon	MANUAL	6529717	201	207	EGp	weapons
135	23565	3	3	0	4097847	Despite persistent suspicions of offensive and defensive chemical and biological weapons ( CBW ) programs , there is no conclusive evidence that Taiwan has developed or deployed chemical or biological weapons .	10635	chemical	426	Weapon	MANUAL	6529718	178	185	JKR	chemical
135	23565	3	3	0	4097847	Despite persistent suspicions of offensive and defensive chemical and biological weapons ( CBW ) programs , there is no conclusive evidence that Taiwan has developed or deployed chemical or biological weapons .	10635	chemical	426	Weapon	MANUAL	6529718	201	207	JKR	weapons
135	23565	3	3	0	4097847	Despite persistent suspicions of offensive and defensive chemical and biological weapons ( CBW ) programs , there is no conclusive evidence that Taiwan has developed or deployed chemical or biological weapons .	11731	develop.v	1349	Cause_to_make_progress	MANUAL	6529719	156	164	JKR	developed
135	23565	3	3	0	4097847	Despite persistent suspicions of offensive and defensive chemical and biological weapons ( CBW ) programs , there is no conclusive evidence that Taiwan has developed or deployed chemical or biological weapons .	11743	deploy.v	921	Arranging	MANUAL	6529720	169	176	JKR	deployed
135	23565	3	3	0	4097847	Despite persistent suspicions of offensive and defensive chemical and biological weapons ( CBW ) programs , there is no conclusive evidence that Taiwan has developed or deployed chemical or biological weapons .	15849	persistent.a	79	Duration_description	MANUAL	6639357	8	17	CVa	persistent
