corpID	docID	sentNo	paragNo	aPos	ID	text	luID	luName	frameID	frameName	status	aID	start	end	cBy	target
135	23631	1	1	0	4099828	Nuclear Overview	null	null	null	null	UNANN	6537446	null	null	null	null
135	23631	1	2	0	4099829	Syria has a small nuclear program that can be described , at best , as `` elemental '' to a nuclear fuel cycle program .	null	null	null	null	UNANN	6537447	null	null	null	null
135	23631	1	2	0	4099829	Syria has a small nuclear program that can be described , at best , as `` elemental '' to a nuclear fuel cycle program .	15773	small.a	2282	Size	MANUAL	6537524	12	16	KmG	small
135	23631	1	2	0	4099829	Syria has a small nuclear program that can be described , at best , as `` elemental '' to a nuclear fuel cycle program .	9803	describe.v	796	Communicate_categorization	MANUAL	6537525	46	54	KmG	described
135	23631	1	2	0	4099829	Syria has a small nuclear program that can be described , at best , as `` elemental '' to a nuclear fuel cycle program .	12170	nuclear.a	426	Weapon	MANUAL	6537526	92	98	KmG	nuclear
135	23631	1	2	0	4099829	Syria has a small nuclear program that can be described , at best , as `` elemental '' to a nuclear fuel cycle program .	10724	program.n	1158	Project	MANUAL	6537527	111	117	KmG	program
135	23631	1	2	0	4099829	Syria has a small nuclear program that can be described , at best , as `` elemental '' to a nuclear fuel cycle program .	10724	program.n	1158	Project	MANUAL	6540202	26	32	KmG	program
135	23631	2	2	0	4099830	Most of the program has revolved around research and the production of isotopes for use in medical and agricultural applications .	null	null	null	null	UNANN	6537448	null	null	null	null
135	23631	2	2	0	4099830	Most of the program has revolved around research and the production of isotopes for use in medical and agricultural applications .	10724	program.n	1158	Project	MANUAL	6537528	12	18	KmG	program
135	23631	2	2	0	4099830	Most of the program has revolved around research and the production of isotopes for use in medical and agricultural applications .	10685	research.n	1152	Research	MANUAL	6537529	40	47	KmG	research
135	23631	2	2	0	4099830	Most of the program has revolved around research and the production of isotopes for use in medical and agricultural applications .	11709	production.n	280	Intentionally_create	MANUAL	6537530	57	66	KmG	production
135	23631	2	2	0	4099830	Most of the program has revolved around research and the production of isotopes for use in medical and agricultural applications .	10622	use.n	1141	Using	MANUAL	6537532	84	86	KmG	use
135	23631	2	2	0	4099830	Most of the program has revolved around research and the production of isotopes for use in medical and agricultural applications .	11723	application.n	1141	Using	MANUAL	6537533	116	127	KmG	applications
135	23631	2	2	0	4099830	Most of the program has revolved around research and the production of isotopes for use in medical and agricultural applications .	10190	of.prep	1010	Partitive	MANUAL	6540179	5	6	KmG	of
135	23631	3	2	0	4099831	Although Syria does not appear to have ever pursued nuclear weapons , there have been rumors that it considered doing so in the early 1980s .	null	null	null	null	UNANN	6537449	null	null	null	null
135	23631	3	2	0	4099831	Although Syria does not appear to have ever pursued nuclear weapons , there have been rumors that it considered doing so in the early 1980s .	1321	appear.v	67	Give_impression	MANUAL	6537534	24	29	KmG	appear
135	23631	3	2	0	4099831	Although Syria does not appear to have ever pursued nuclear weapons , there have been rumors that it considered doing so in the early 1980s .	974	pursue.v	56	Cotheme	MANUAL	6537535	44	50	KmG	pursued
135	23631	3	2	0	4099831	Although Syria does not appear to have ever pursued nuclear weapons , there have been rumors that it considered doing so in the early 1980s .	10652	nuclear	426	Weapon	MANUAL	6537536	52	58	EGp	nuclear
135	23631	3	2	0	4099831	Although Syria does not appear to have ever pursued nuclear weapons , there have been rumors that it considered doing so in the early 1980s .	10652	nuclear	426	Weapon	MANUAL	6537536	60	66	EGp	weapons
135	23631	3	2	0	4099831	Although Syria does not appear to have ever pursued nuclear weapons , there have been rumors that it considered doing so in the early 1980s .	12296	rumor.n	1154	Unattributed_information	MANUAL	6537537	86	91	KmG	rumors
135	23631	3	2	0	4099831	Although Syria does not appear to have ever pursued nuclear weapons , there have been rumors that it considered doing so in the early 1980s .	206	consider.v	22	Cogitation	MANUAL	6537538	101	110	KmG	considered
135	23631	3	2	0	4099831	Although Syria does not appear to have ever pursued nuclear weapons , there have been rumors that it considered doing so in the early 1980s .	10329	there	660	Existence	MANUAL	6540986	70	74	KmG	there
135	23631	3	2	0	4099831	Although Syria does not appear to have ever pursued nuclear weapons , there have been rumors that it considered doing so in the early 1980s .	10329	there	660	Existence	MANUAL	6540986	81	84	KmG	been
135	23631	3	2	0	4099831	Although Syria does not appear to have ever pursued nuclear weapons , there have been rumors that it considered doing so in the early 1980s .	10612	do.v	198	Intentionally_act	MANUAL	6540987	112	116	KmG	doing
135	23631	3	2	0	4099831	Although Syria does not appear to have ever pursued nuclear weapons , there have been rumors that it considered doing so in the early 1980s .	12156	early.a	1470	Temporal_subregion	MANUAL	6540995	128	132	KmG	early
135	23631	4	2	0	4099832	These rumors are mainly based on statements made by high - level Syrian officials and would-be arms suppliers .	null	null	null	null	UNANN	6537450	null	null	null	null
135	23631	4	2	0	4099832	These rumors are mainly based on statements made by high - level Syrian officials and would-be arms suppliers .	12296	rumor.n	1154	Unattributed_information	MANUAL	6537540	6	11	KmG	rumors
135	23631	4	2	0	4099832	These rumors are mainly based on statements made by high - level Syrian officials and would-be arms suppliers .	754	statement.n	43	Statement	MANUAL	6537541	33	42	KmG	statements
135	23631	4	2	0	4099832	These rumors are mainly based on statements made by high - level Syrian officials and would-be arms suppliers .	10625	official.n	73	Leadership	MANUAL	6537564	72	80	KmG	officials
135	23631	4	2	0	4099832	These rumors are mainly based on statements made by high - level Syrian officials and would-be arms suppliers .	12651	arms.n	426	Weapon	MANUAL	6537566	95	98	KmG	arms
135	23631	4	2	0	4099832	These rumors are mainly based on statements made by high - level Syrian officials and would-be arms suppliers .	11677	supplier.n	1346	Supply	MANUAL	6537567	100	108	KmG	suppliers
135	23631	5	2	0	4099833	However , no nuclear weapons program has ever materialized or been initiated .	null	null	null	null	UNANN	6537451	null	null	null	null
135	23631	5	2	0	4099833	However , no nuclear weapons program has ever materialized or been initiated .	10652	nuclear	426	Weapon	MANUAL	6537568	13	19	EGp	nuclear
135	23631	5	2	0	4099833	However , no nuclear weapons program has ever materialized or been initiated .	10652	nuclear	426	Weapon	MANUAL	6537568	21	27	EGp	weapons
135	23631	5	2	0	4099833	However , no nuclear weapons program has ever materialized or been initiated .	10724	program.n	1158	Project	MANUAL	6537569	29	35	KmG	program
135	23631	5	2	0	4099833	However , no nuclear weapons program has ever materialized or been initiated .	5818	materialize.v	316	Coming_to_be	MANUAL	6537570	46	57	KmG	materialized
135	23631	5	2	0	4099833	However , no nuclear weapons program has ever materialized or been initiated .	13233	initiate.v	146	Activity_start	MANUAL	6537571	67	75	KmG	initiated
135	23631	6	2	0	4099834	It appears that the Syrian nuclear program continues to be focused solely on civilian nuclear research , based on international cooperation , and set to support a continued domestic aspiration for a nuclear power program .	null	null	null	null	UNANN	6537452	null	null	null	null
135	23631	6	2	0	4099834	It appears that the Syrian nuclear program continues to be focused solely on civilian nuclear research , based on international cooperation , and set to support a continued domestic aspiration for a nuclear power program .	1321	appear.v	67	Give_impression	MANUAL	6537572	3	9	KmG	appears
135	23631	6	2	0	4099834	It appears that the Syrian nuclear program continues to be focused solely on civilian nuclear research , based on international cooperation , and set to support a continued domestic aspiration for a nuclear power program .	12170	nuclear.a	426	Weapon	MANUAL	6537573	27	33	KmG	nuclear
135	23631	6	2	0	4099834	It appears that the Syrian nuclear program continues to be focused solely on civilian nuclear research , based on international cooperation , and set to support a continued domestic aspiration for a nuclear power program .	10724	program.n	1158	Project	MANUAL	6537574	35	41	KmG	program
135	23631	6	2	0	4099834	It appears that the Syrian nuclear program continues to be focused solely on civilian nuclear research , based on international cooperation , and set to support a continued domestic aspiration for a nuclear power program .	5435	continue.v	164	Activity_ongoing	MANUAL	6537577	43	51	KmG	continues
135	23631	6	2	0	4099834	It appears that the Syrian nuclear program continues to be focused solely on civilian nuclear research , based on international cooperation , and set to support a continued domestic aspiration for a nuclear power program .	12482	focused.a	1542	Emphasizing	MANUAL	6537578	59	65	KmG	focused
135	23631	6	2	0	4099834	It appears that the Syrian nuclear program continues to be focused solely on civilian nuclear research , based on international cooperation , and set to support a continued domestic aspiration for a nuclear power program .	12170	nuclear.a	426	Weapon	MANUAL	6537579	86	92	KmG	nuclear
135	23631	6	2	0	4099834	It appears that the Syrian nuclear program continues to be focused solely on civilian nuclear research , based on international cooperation , and set to support a continued domestic aspiration for a nuclear power program .	10685	research.n	1152	Research	MANUAL	6537580	94	101	KmG	research
135	23631	6	2	0	4099834	It appears that the Syrian nuclear program continues to be focused solely on civilian nuclear research , based on international cooperation , and set to support a continued domestic aspiration for a nuclear power program .	10238	international.a	195	Political_locales	MANUAL	6537581	114	126	KmG	international
135	23631	6	2	0	4099834	It appears that the Syrian nuclear program continues to be focused solely on civilian nuclear research , based on international cooperation , and set to support a continued domestic aspiration for a nuclear power program .	10715	cooperation.n	418	Collaboration	MANUAL	6537583	128	138	KmG	cooperation
135	23631	6	2	0	4099834	It appears that the Syrian nuclear program continues to be focused solely on civilian nuclear research , based on international cooperation , and set to support a continued domestic aspiration for a nuclear power program .	12181	domestic.a	1483	Foreign_or_domestic_country	MANUAL	6537585	173	180	KmG	domestic
135	23631	6	2	0	4099834	It appears that the Syrian nuclear program continues to be focused solely on civilian nuclear research , based on international cooperation , and set to support a continued domestic aspiration for a nuclear power program .	6595	aspiration.n	366	Desiring	MANUAL	6537586	182	191	KmG	aspiration
135	23631	6	2	0	4099834	It appears that the Syrian nuclear program continues to be focused solely on civilian nuclear research , based on international cooperation , and set to support a continued domestic aspiration for a nuclear power program .	12355	power.n	1535	Electricity	MANUAL	6537587	207	211	KmG	power
135	23631	6	2	0	4099834	It appears that the Syrian nuclear program continues to be focused solely on civilian nuclear research , based on international cooperation , and set to support a continued domestic aspiration for a nuclear power program .	10724	program.n	1158	Project	MANUAL	6537588	213	219	KmG	program
135	23631	1	3	0	4099835	Assistance to Syria has come from various countries including Belgium , China , Germany , and the former Soviet Union .	null	null	null	null	UNANN	6537453	null	null	null	null
135	23631	1	3	0	4099835	Assistance to Syria has come from various countries including Belgium , China , Germany , and the former Soviet Union .	11591	assistance.n	391	Assistance	MANUAL	6537589	0	9	KmG	Assistance
135	23631	1	3	0	4099835	Assistance to Syria has come from various countries including Belgium , China , Germany , and the former Soviet Union .	941	come.v	54	Arriving	MANUAL	6537590	24	27	KmG	come
135	23631	1	3	0	4099835	Assistance to Syria has come from various countries including Belgium , China , Germany , and the former Soviet Union .	3683	country.n	195	Political_locales	MANUAL	6537591	42	50	KmG	countries
135	23631	1	3	0	4099835	Assistance to Syria has come from various countries including Belgium , China , Germany , and the former Soviet Union .	13340	including.prep	1153	Inclusion	MANUAL	6537592	52	60	KmG	including
135	23631	2	3	0	4099836	Additionally , over the years , Syria has solicited proposals from other countries including Argentina , India , and Italy .	null	null	null	null	UNANN	6537454	null	null	null	null
135	23631	2	3	0	4099836	Additionally , over the years , Syria has solicited proposals from other countries including Argentina , India , and Italy .	4074	year.n	229	Calendric_unit	MANUAL	6540999	24	28	KmG	years
135	23631	2	3	0	4099836	Additionally , over the years , Syria has solicited proposals from other countries including Argentina , India , and Italy .	738	proposal.n	43	Statement	MANUAL	6541000	52	60	KmG	proposals
135	23631	2	3	0	4099836	Additionally , over the years , Syria has solicited proposals from other countries including Argentina , India , and Italy .	3683	country.n	195	Political_locales	MANUAL	6541001	73	81	KmG	countries
135	23631	2	3	0	4099836	Additionally , over the years , Syria has solicited proposals from other countries including Argentina , India , and Italy .	13340	including.prep	1153	Inclusion	MANUAL	6541002	83	91	KmG	including
135	23631	3	3	0	4099837	The International Atomic Energy Association ( IAEA ) has assisted Syria on numerous projects including uranium exploration , uranium extraction from phosphoric acid , isotope production , construction of a cyclotron facility , development of nuclear research laboratories , and preparation for a nuclear power program .	null	null	null	null	UNANN	6537455	null	null	null	null
135	23631	3	3	0	4099837	The International Atomic Energy Association ( IAEA ) has assisted Syria on numerous projects including uranium exploration , uranium extraction from phosphoric acid , isotope production , construction of a cyclotron facility , development of nuclear research laboratories , and preparation for a nuclear power program .	7040	assist.v	391	Assistance	MANUAL	6537593	57	64	KmG	assisted
135	23631	3	3	0	4099837	The International Atomic Energy Association ( IAEA ) has assisted Syria on numerous projects including uranium exploration , uranium extraction from phosphoric acid , isotope production , construction of a cyclotron facility , development of nuclear research laboratories , and preparation for a nuclear power program .	10723	project.n	1158	Project	MANUAL	6537594	84	91	KmG	projects
135	23631	3	3	0	4099837	The International Atomic Energy Association ( IAEA ) has assisted Syria on numerous projects including uranium exploration , uranium extraction from phosphoric acid , isotope production , construction of a cyclotron facility , development of nuclear research laboratories , and preparation for a nuclear power program .	13340	including.prep	1153	Inclusion	MANUAL	6537595	93	101	KmG	including
135	23631	3	3	0	4099837	The International Atomic Energy Association ( IAEA ) has assisted Syria on numerous projects including uranium exploration , uranium extraction from phosphoric acid , isotope production , construction of a cyclotron facility , development of nuclear research laboratories , and preparation for a nuclear power program .	12169	uranium.n	1321	Substance	UNANN	6537596	null	null	null	null
135	23631	3	3	0	4099837	The International Atomic Energy Association ( IAEA ) has assisted Syria on numerous projects including uranium exploration , uranium extraction from phosphoric acid , isotope production , construction of a cyclotron facility , development of nuclear research laboratories , and preparation for a nuclear power program .	12169	uranium.n	1321	Substance	UNANN	6537596	103	109	KmG	uranium
135	23631	3	3	0	4099837	The International Atomic Energy Association ( IAEA ) has assisted Syria on numerous projects including uranium exploration , uranium extraction from phosphoric acid , isotope production , construction of a cyclotron facility , development of nuclear research laboratories , and preparation for a nuclear power program .	12169	uranium.n	1321	Substance	MANUAL	6537598	125	131	KmG	uranium
135	23631	3	3	0	4099837	The International Atomic Energy Association ( IAEA ) has assisted Syria on numerous projects including uranium exploration , uranium extraction from phosphoric acid , isotope production , construction of a cyclotron facility , development of nuclear research laboratories , and preparation for a nuclear power program .	11709	production.n	280	Intentionally_create	MANUAL	6537599	175	184	KmG	production
135	23631	3	3	0	4099837	The International Atomic Energy Association ( IAEA ) has assisted Syria on numerous projects including uranium exploration , uranium extraction from phosphoric acid , isotope production , construction of a cyclotron facility , development of nuclear research laboratories , and preparation for a nuclear power program .	4746	construction.n	259	Building	MANUAL	6537600	188	199	KmG	construction
135	23631	3	3	0	4099837	The International Atomic Energy Association ( IAEA ) has assisted Syria on numerous projects including uranium exploration , uranium extraction from phosphoric acid , isotope production , construction of a cyclotron facility , development of nuclear research laboratories , and preparation for a nuclear power program .	10662	facility.n	196	Locale_by_use	MANUAL	6537601	216	223	KmG	facility
135	23631	3	3	0	4099837	The International Atomic Energy Association ( IAEA ) has assisted Syria on numerous projects including uranium exploration , uranium extraction from phosphoric acid , isotope production , construction of a cyclotron facility , development of nuclear research laboratories , and preparation for a nuclear power program .	12170	nuclear.a	426	Weapon	MANUAL	6537603	242	248	KmG	nuclear
135	23631	3	3	0	4099837	The International Atomic Energy Association ( IAEA ) has assisted Syria on numerous projects including uranium exploration , uranium extraction from phosphoric acid , isotope production , construction of a cyclotron facility , development of nuclear research laboratories , and preparation for a nuclear power program .	10685	research.n	1152	Research	MANUAL	6537604	250	257	KmG	research
135	23631	3	3	0	4099837	The International Atomic Energy Association ( IAEA ) has assisted Syria on numerous projects including uranium exploration , uranium extraction from phosphoric acid , isotope production , construction of a cyclotron facility , development of nuclear research laboratories , and preparation for a nuclear power program .	11436	laboratory.n	196	Locale_by_use	MANUAL	6537605	259	270	KmG	laboratories
135	23631	3	3	0	4099837	The International Atomic Energy Association ( IAEA ) has assisted Syria on numerous projects including uranium exploration , uranium extraction from phosphoric acid , isotope production , construction of a cyclotron facility , development of nuclear research laboratories , and preparation for a nuclear power program .	12355	power.n	1535	Electricity	MANUAL	6537607	304	308	KmG	power
135	23631	3	3	0	4099837	The International Atomic Energy Association ( IAEA ) has assisted Syria on numerous projects including uranium exploration , uranium extraction from phosphoric acid , isotope production , construction of a cyclotron facility , development of nuclear research laboratories , and preparation for a nuclear power program .	10724	program.n	1158	Project	MANUAL	6537608	310	316	KmG	program
135	23631	3	3	0	4099837	The International Atomic Energy Association ( IAEA ) has assisted Syria on numerous projects including uranium exploration , uranium extraction from phosphoric acid , isotope production , construction of a cyclotron facility , development of nuclear research laboratories , and preparation for a nuclear power program .	12170	nuclear.a	426	Weapon	MANUAL	6540178	296	302	KmG	nuclear
135	23631	3	3	0	4099837	The International Atomic Energy Association ( IAEA ) has assisted Syria on numerous projects including uranium exploration , uranium extraction from phosphoric acid , isotope production , construction of a cyclotron facility , development of nuclear research laboratories , and preparation for a nuclear power program .	13751	numerous.a	189	Quantified_mass	MANUAL	6541015	75	82	KmG	numerous
135	23631	1	4	0	4099838	History	null	null	null	null	UNANN	6537456	null	null	null	null
135	23631	1	5	0	4099839	Syria signed the Nuclear Non - Proliferation Treaty ( NPT ) in 1969 .	null	null	null	null	UNANN	6537457	null	null	null	null
135	23631	1	5	0	4099839	Syria signed the Nuclear Non - Proliferation Treaty ( NPT ) in 1969 .	10681	sign.v	1151	Sign_agreement	MANUAL	6537616	6	11	KmG	signed
135	23631	1	5	0	4099839	Syria signed the Nuclear Non - Proliferation Treaty ( NPT ) in 1969 .	12170	nuclear.a	426	Weapon	MANUAL	6541008	17	23	KmG	Nuclear
135	23631	1	5	0	4099839	Syria signed the Nuclear Non - Proliferation Treaty ( NPT ) in 1969 .	8370	treaty.n	560	Documents	MANUAL	6541009	45	50	KmG	Treaty
135	23631	2	5	0	4099840	It took this step to obtain the political and technical benefits that come from signing the treaty .	null	null	null	null	UNANN	6537458	null	null	null	null
135	23631	2	5	0	4099840	It took this step to obtain the political and technical benefits that come from signing the treaty .	10613	step.n	198	Intentionally_act	MANUAL	6537617	13	16	KmG	step
135	23631	2	5	0	4099840	It took this step to obtain the political and technical benefits that come from signing the treaty .	7499	obtain.v	179	Getting	MANUAL	6537618	21	26	KmG	obtain
135	23631	2	5	0	4099840	It took this step to obtain the political and technical benefits that come from signing the treaty .	10681	sign.v	1151	Sign_agreement	MANUAL	6537620	80	86	KmG	signing
135	23631	3	5	0	4099841	In the aftermath of its losses in the Six Day War , Syria felt that it needed broader support from the international community to guard against Israeli acts of aggression .	null	null	null	null	UNANN	6537459	null	null	null	null
135	23631	3	5	0	4099841	In the aftermath of its losses in the Six Day War , Syria felt that it needed broader support from the international community to guard against Israeli acts of aggression .	9833	loss.n	798	Finish_competition	MANUAL	6537621	24	29	KmG	losses
135	23631	3	5	0	4099841	In the aftermath of its losses in the Six Day War , Syria felt that it needed broader support from the international community to guard against Israeli acts of aggression .	13239	feel.v	1412	Opinion	MANUAL	6537622	58	61	KmG	felt
135	23631	3	5	0	4099841	In the aftermath of its losses in the Six Day War , Syria felt that it needed broader support from the international community to guard against Israeli acts of aggression .	11791	need.v	1375	Needing	MANUAL	6537623	71	76	KmG	needed
135	23631	3	5	0	4099841	In the aftermath of its losses in the Six Day War , Syria felt that it needed broader support from the international community to guard against Israeli acts of aggression .	2190	broad.a	108	Dimension	MANUAL	6537624	78	84	KmG	broader
135	23631	3	5	0	4099841	In the aftermath of its losses in the Six Day War , Syria felt that it needed broader support from the international community to guard against Israeli acts of aggression .	10238	international.a	195	Political_locales	MANUAL	6537625	103	115	KmG	international
135	23631	3	5	0	4099841	In the aftermath of its losses in the Six Day War , Syria felt that it needed broader support from the international community to guard against Israeli acts of aggression .	10697	community.n	103	Aggregate	MANUAL	6537626	117	125	KmG	community
135	23631	3	5	0	4099841	In the aftermath of its losses in the Six Day War , Syria felt that it needed broader support from the international community to guard against Israeli acts of aggression .	13488	act.n	198	Intentionally_act	MANUAL	6541010	152	155	KmG	acts
135	23631	4	5	0	4099842	Additionally , the government wanted to take advantage of technical assistance from the IAEA and its member states that is only available after a state signs the NPT .	null	null	null	null	UNANN	6537460	null	null	null	null
135	23631	4	5	0	4099842	Additionally , the government wanted to take advantage of technical assistance from the IAEA and its member states that is only available after a state signs the NPT .	6412	want.v	366	Desiring	MANUAL	6537628	30	35	KmG	wanted
135	23631	4	5	0	4099842	Additionally , the government wanted to take advantage of technical assistance from the IAEA and its member states that is only available after a state signs the NPT .	11591	assistance.n	391	Assistance	MANUAL	6537629	68	77	KmG	assistance
135	23631	4	5	0	4099842	Additionally , the government wanted to take advantage of technical assistance from the IAEA and its member states that is only available after a state signs the NPT .	10279	member.n	1026	Membership	MANUAL	6537630	101	106	KmG	member
