corpID	docID	sentNo	paragNo	aPos	ID	text	luID	luName	frameID	frameName	status	aID	start	end	cBy	target
195	23803	1	1	0	4106552	March 17 , 2000	null	null	null	null	UNANN	6557268	null	null	null	null
195	23803	1	1	0	4106552	March 17 , 2000	4645	March.n	229	Calendric_unit	MANUAL	6557295	0	4	JKs	March
195	23803	1	2	0	4106553	Name Address City , ST , Zip	null	null	null	null	UNANN	6557269	null	null	null	null
195	23803	1	3	0	4106554	Dear Name :	null	null	null	null	UNANN	6557270	null	null	null	null
195	23803	1	4	0	4106555	When Jerry was released from prison , he knew it would take hard work and determination to straighten out his life .	null	null	null	null	UNANN	6557271	null	null	null	null
195	23803	1	4	0	4106555	When Jerry was released from prison , he knew it would take hard work and determination to straighten out his life .	14147	when.adv	1895	Temporal_collocation	MANUAL	6557296	0	3	JKs	When
195	23803	1	4	0	4106555	When Jerry was released from prison , he knew it would take hard work and determination to straighten out his life .	5760	release.v	317	Releasing	MANUAL	6557297	15	22	JKs	released
195	23803	1	4	0	4106555	When Jerry was released from prison , he knew it would take hard work and determination to straighten out his life .	6960	prison.n	387	Prison	MANUAL	6557298	29	34	JKs	prison
195	23803	1	4	0	4106555	When Jerry was released from prison , he knew it would take hard work and determination to straighten out his life .	160	know.v	19	Awareness	MANUAL	6557299	41	44	JKs	knew
195	23803	1	4	0	4106555	When Jerry was released from prison , he knew it would take hard work and determination to straighten out his life .	13071	take.v	1491	Have_as_requirement	MANUAL	6557300	55	58	JKs	take
195	23803	1	4	0	4106555	When Jerry was released from prison , he knew it would take hard work and determination to straighten out his life .	6569	hard.a	375	Difficulty	MANUAL	6557301	60	63	JKs	hard
195	23803	1	4	0	4106555	When Jerry was released from prison , he knew it would take hard work and determination to straighten out his life .	14001	work.n	1892	Work	MANUAL	6557302	65	68	JKs	work
195	23803	2	4	0	4106556	He knew he had made a bad mistake , but despite his commitment to rebuilding his life , he just did n't count on the obstacles that would be thrown up in his path .	null	null	null	null	UNANN	6557272	null	null	null	null
195	23803	2	4	0	4106556	He knew he had made a bad mistake , but despite his commitment to rebuilding his life , he just did n't count on the obstacles that would be thrown up in his path .	160	know.v	19	Awareness	MANUAL	6557303	3	6	JKs	knew
195	23803	2	4	0	4106556	He knew he had made a bad mistake , but despite his commitment to rebuilding his life , he just did n't count on the obstacles that would be thrown up in his path .	5436	make.v	280	Intentionally_create	MANUAL	6557304	15	18	JKs	made
195	23803	2	4	0	4106556	He knew he had made a bad mistake , but despite his commitment to rebuilding his life , he just did n't count on the obstacles that would be thrown up in his path .	6288	bad.a	354	Desirability	MANUAL	6557305	22	24	JKs	bad
195	23803	2	4	0	4106556	He knew he had made a bad mistake , but despite his commitment to rebuilding his life , he just did n't count on the obstacles that would be thrown up in his path .	10651	commitment.n	33	Commitment	MANUAL	6557306	52	61	JKs	commitment
195	23803	2	4	0	4106556	He knew he had made a bad mistake , but despite his commitment to rebuilding his life , he just did n't count on the obstacles that would be thrown up in his path .	10004	count	902	Reliance_on_expectation	MANUAL	6557307	104	108	EGp	count
195	23803	2	4	0	4106556	He knew he had made a bad mistake , but despite his commitment to rebuilding his life , he just did n't count on the obstacles that would be thrown up in his path .	960	throw.v	55	Cause_motion	MANUAL	6557308	141	146	JKs	thrown
195	23803	2	4	0	4106556	He knew he had made a bad mistake , but despite his commitment to rebuilding his life , he just did n't count on the obstacles that would be thrown up in his path .	12547	path.n	1592	Path_traveled	MANUAL	6557309	158	161	JKs	path
195	23803	2	4	0	4106556	He knew he had made a bad mistake , but despite his commitment to rebuilding his life , he just did n't count on the obstacles that would be thrown up in his path .	10801	in.prep	1178	Interior_profile_relation	MANUAL	6557310	151	152	JKs	in
195	23803	1	5	0	4106557	Reality hit when he was unable to reconcile with his wife and ended up on the street .	null	null	null	null	UNANN	6557273	null	null	null	null
195	23803	1	5	0	4106557	Reality hit when he was unable to reconcile with his wife and ended up on the street .	5626	hit.v	311	Impact	MANUAL	6557311	8	10	JKs	hit
195	23803	1	5	0	4106557	Reality hit when he was unable to reconcile with his wife and ended up on the street .	14147	when.adv	1895	Temporal_collocation	MANUAL	6557312	12	15	JKs	when
195	23803	1	5	0	4106557	Reality hit when he was unable to reconcile with his wife and ended up on the street .	10155	unable.a	990	Capability	MANUAL	6557313	24	29	JKs	unable
195	23803	1	5	0	4106557	Reality hit when he was unable to reconcile with his wife and ended up on the street .	2026	wife.n	102	Personal_relationship	MANUAL	6557314	53	56	JKs	wife
195	23803	1	5	0	4106557	Reality hit when he was unable to reconcile with his wife and ended up on the street .	10845	end	1070	Transition_to_state	MANUAL	6557315	62	66	EGp	ended
195	23803	1	5	0	4106557	Reality hit when he was unable to reconcile with his wife and ended up on the street .	10845	end	1070	Transition_to_state	MANUAL	6557315	68	69	EGp	up
