corpID	docID	sentNo	paragNo	aPos	ID	text	luID	luName	frameID	frameName	status	aID	start	end	cBy	target
246	25624	1	1	0	4165575	Large forest fire continues to burn into third day in southern Norway	null	null	null	null	UNANN	6670831	null	null	null	null
246	25624	1	1	0	4165575	Large forest fire continues to burn into third day in southern Norway	17450	burn.v	2824	Fire_burning	MANUAL	6671448	31	34	WMcQ	burn
246	25624	1	1	0	4165575	Large forest fire continues to burn into third day in southern Norway	2799	continue.v	145	Process_continue	MANUAL	6671457	18	26	WMcQ	continues
246	25624	1	1	0	4165575	Large forest fire continues to burn into third day in southern Norway	17455	fire.n	2824	Fire_burning	MANUAL	6671458	13	16	WMcQ	fire
246	25624	1	1	0	4165575	Large forest fire continues to burn into third day in southern Norway	15769	large.a	2282	Size	MANUAL	6671471	0	4	WMcQ	Large
246	25624	1	1	0	4165575	Large forest fire continues to burn into third day in southern Norway	3469	forest.n	193	Biological_area	MANUAL	6774045	6	11	MJE	forest
246	25624	1	1	0	4165575	Large forest fire continues to burn into third day in southern Norway	5871	southern.a	143	Part_orientational	MANUAL	6774110	54	61	MJE	southern
246	25624	1	1	0	4165575	Large forest fire continues to burn into third day in southern Norway	11251	third.a	1147	Ordinal_numbers	MANUAL	6774112	41	45	MJE	third
246	25624	1	1	0	4165575	Large forest fire continues to burn into third day in southern Norway	3946	day.n	229	Calendric_unit	MANUAL	6774113	47	49	MJE	day
246	25624	1	3	0	4165576	A large forest fire that started on Monday, June 9 is still out of control in the municipality of Froland in southern Norway .	null	null	null	null	UNANN	6670832	null	null	null	null
246	25624	1	3	0	4165576	A large forest fire that started on Monday, June 9 is still out of control in the municipality of Froland in southern Norway .	15769	large.a	2282	Size	MANUAL	6671473	2	6	WMcQ	large
246	25624	1	3	0	4165576	A large forest fire that started on Monday, June 9 is still out of control in the municipality of Froland in southern Norway .	17455	fire.n	2824	Fire_burning	MANUAL	6671474	15	18	WMcQ	fire
246	25624	1	3	0	4165576	A large forest fire that started on Monday, June 9 is still out of control in the municipality of Froland in southern Norway .	2655	start.v	133	Process_start	MANUAL	6671488	25	31	WMcQ	started
246	25624	1	3	0	4165576	A large forest fire that started on Monday, June 9 is still out of control in the municipality of Froland in southern Norway .	13613	control.n	1800	Being_in_control	MANUAL	6671527	67	73	WMcQ	control
246	25624	1	3	0	4165576	A large forest fire that started on Monday, June 9 is still out of control in the municipality of Froland in southern Norway .	3699	municipality.n	195	Political_locales	MANUAL	6671530	82	93	WMcQ	municipality
246	25624	1	3	0	4165576	A large forest fire that started on Monday, June 9 is still out of control in the municipality of Froland in southern Norway .	3469	forest.n	193	Biological_area	MANUAL	6774046	8	13	MJE	forest
246	25624	1	3	0	4165576	A large forest fire that started on Monday, June 9 is still out of control in the municipality of Froland in southern Norway .	13044	still.adv	1594	Continued_state_of_affairs	MANUAL	6774047	54	58	MJE	still
246	25624	1	3	0	4165576	A large forest fire that started on Monday, June 9 is still out of control in the municipality of Froland in southern Norway .	3994	Monday.n	229	Calendric_unit	MANUAL	6774048	36	41	MJE	Monday
246	25624	1	3	0	4165576	A large forest fire that started on Monday, June 9 is still out of control in the municipality of Froland in southern Norway .	4648	June.n	229	Calendric_unit	MANUAL	6774049	44	47	MJE	June
246	25624	1	3	0	4165576	A large forest fire that started on Monday, June 9 is still out of control in the municipality of Froland in southern Norway .	14081	on.prep	1895	Temporal_collocation	MANUAL	6774050	33	34	MJE	on
246	25624	1	3	0	4165576	A large forest fire that started on Monday, June 9 is still out of control in the municipality of Froland in southern Norway .	10801	in.prep	1178	Interior_profile_relation	MANUAL	6774051	75	76	MJE	in
246	25624	1	3	0	4165576	A large forest fire that started on Monday, June 9 is still out of control in the municipality of Froland in southern Norway .	10801	in.prep	1178	Interior_profile_relation	MANUAL	6774052	106	107	MJE	in
246	25624	1	3	0	4165576	A large forest fire that started on Monday, June 9 is still out of control in the municipality of Froland in southern Norway .	5871	southern.a	143	Part_orientational	MANUAL	6774053	109	116	MJE	southern
246	25624	2	3	0	4165577	The fire is the largest forest fire to occur in Norway since World War II .	null	null	null	null	UNANN	6670833	null	null	null	null
246	25624	2	3	0	4165577	The fire is the largest forest fire to occur in Norway since World War II .	17455	fire.n	2824	Fire_burning	MANUAL	6671533	4	7	WMcQ	fire
