corpID	docID	sentNo	paragNo	aPos	ID	text	luID	luName	frameID	frameName	status	aID	start	end	cBy	target
195	23794	1	1	0	4106450	November 15 , 1996	null	null	null	null	UNANN	6556567	null	null	null	null
195	23794	1	1	0	4106450	November 15 , 1996	4653	November.n	229	Calendric_unit	MANUAL	6557102	0	7	AlK	November
195	23794	1	2	0	4106451	Dear Personal Donor :	null	null	null	null	UNANN	6556568	null	null	null	null
195	23794	1	2	0	4106451	Dear Personal Donor :	5346	donor.n	139	Giving	MANUAL	6557100	14	18	AlK	Donor
195	23794	1	3	0	4106452	In the short while since Goodwill helped him find his job , Robert has learned to thoroughly clean a motel room in about 40 minutes .	null	null	null	null	UNANN	6556569	null	null	null	null
195	23794	1	3	0	4106452	In the short while since Goodwill helped him find his job , Robert has learned to thoroughly clean a motel room in about 40 minutes .	1723	short.a	79	Duration_description	MANUAL	6556754	7	11	AlK	short
195	23794	1	3	0	4106452	In the short while since Goodwill helped him find his job , Robert has learned to thoroughly clean a motel room in about 40 minutes .	9155	since.adv	379	Time_vector	MANUAL	6556755	19	23	AlK	since
195	23794	1	3	0	4106452	In the short while since Goodwill helped him find his job , Robert has learned to thoroughly clean a motel room in about 40 minutes .	7041	help.v	391	Assistance	MANUAL	6556756	34	39	AlK	helped
195	23794	1	3	0	4106452	In the short while since Goodwill helped him find his job , Robert has learned to thoroughly clean a motel room in about 40 minutes .	5785	job.n	282	Being_employed	MANUAL	6556757	54	56	AlK	job
195	23794	1	3	0	4106452	In the short while since Goodwill helped him find his job , Robert has learned to thoroughly clean a motel room in about 40 minutes .	10147	learn.v	111	Education_teaching	MANUAL	6556758	71	77	AlK	learned
195	23794	1	3	0	4106452	In the short while since Goodwill helped him find his job , Robert has learned to thoroughly clean a motel room in about 40 minutes .	3020	motel.n	173	Buildings	MANUAL	6556759	101	105	AlK	motel
195	23794	1	3	0	4106452	In the short while since Goodwill helped him find his job , Robert has learned to thoroughly clean a motel room in about 40 minutes .	3159	room.n	188	Building_subparts	MANUAL	6556760	107	110	AlK	room
195	23794	1	3	0	4106452	In the short while since Goodwill helped him find his job , Robert has learned to thoroughly clean a motel room in about 40 minutes .	10043	in.prep	967	Taking_time	MANUAL	6556761	112	113	AlK	in
195	23794	1	3	0	4106452	In the short while since Goodwill helped him find his job , Robert has learned to thoroughly clean a motel room in about 40 minutes .	14497	forty.num	218	Cardinal_numbers	MANUAL	6556762	121	122	AlK	40
195	23794	1	3	0	4106452	In the short while since Goodwill helped him find his job , Robert has learned to thoroughly clean a motel room in about 40 minutes .	3873	minute.n	224	Measure_duration	MANUAL	6556763	124	130	AlK	minutes
195	23794	1	3	0	4106452	In the short while since Goodwill helped him find his job , Robert has learned to thoroughly clean a motel room in about 40 minutes .	10043	in.prep	967	Taking_time	MANUAL	6559776	0	1	AlK	In
195	23794	1	3	0	4106452	In the short while since Goodwill helped him find his job , Robert has learned to thoroughly clean a motel room in about 40 minutes .	14273	about.prep	1923	Proportional_quantity	MANUAL	6559777	115	119	AlK	about
195	23794	2	3	0	4106453	His job objectives call for him to do it in 30 .	null	null	null	null	UNANN	6556570	null	null	null	null
195	23794	2	3	0	4106453	His job objectives call for him to do it in 30 .	5785	job.n	282	Being_employed	MANUAL	6556764	4	6	AlK	job
195	23794	2	3	0	4106453	His job objectives call for him to do it in 30 .	8050	objective.n	513	Purpose	MANUAL	6556765	8	17	AlK	objectives
195	23794	2	3	0	4106453	His job objectives call for him to do it in 30 .	10219	call.v	41	Request	UNANN	6556766	null	null	null	null
195	23794	2	3	0	4106453	His job objectives call for him to do it in 30 .	10219	call.v	41	Request	UNANN	6556766	19	22	AlK	call
195	23794	2	3	0	4106453	His job objectives call for him to do it in 30 .	10043	in.prep	967	Taking_time	UNANN	6556767	null	null	null	null
195	23794	2	3	0	4106453	His job objectives call for him to do it in 30 .	10043	in.prep	967	Taking_time	UNANN	6556767	41	42	AlK	in
195	23794	2	3	0	4106453	His job objectives call for him to do it in 30 .	11327	thirty.num	218	Cardinal_numbers	UNANN	6556768	null	null	null	null
195	23794	2	3	0	4106453	His job objectives call for him to do it in 30 .	11327	thirty.num	218	Cardinal_numbers	UNANN	6556768	44	45	AlK	30
195	23794	2	3	0	4106453	His job objectives call for him to do it in 30 .	10612	do.v	198	Intentionally_act	MANUAL	6557410	35	36	JKs	do
