corpID	docID	sentNo	paragNo	aPos	ID	text	luID	luName	frameID	frameName	status	aID	start	end	cBy	target
135	23501	1	1	0	4096538	Introduction	null	null	null	null	UNANN	6521922	null	null	null	null
135	23501	1	2	0	4096539	Kazakhstan inherited nuclear-tipped missiles , a nuclear weapon test site , and biological and chemical weapon production facilities when the Soviet Union collapsed .	null	null	null	null	UNANN	6521923	null	null	null	null
135	23501	1	2	0	4096539	Kazakhstan inherited nuclear-tipped missiles , a nuclear weapon test site , and biological and chemical weapon production facilities when the Soviet Union collapsed .	7827	missile.n	426	Weapon	MANUAL	6521952	36	43	MiL	missiles
135	23501	1	2	0	4096539	Kazakhstan inherited nuclear-tipped missiles , a nuclear weapon test site , and biological and chemical weapon production facilities when the Soviet Union collapsed .	10662	facility.n	196	Locale_by_use	MANUAL	6521954	122	131	MiL	facilities
135	23501	1	2	0	4096539	Kazakhstan inherited nuclear-tipped missiles , a nuclear weapon test site , and biological and chemical weapon production facilities when the Soviet Union collapsed .	11441	production.n	408	Manufacturing	MANUAL	6521955	111	120	MiL	production
135	23501	1	2	0	4096539	Kazakhstan inherited nuclear-tipped missiles , a nuclear weapon test site , and biological and chemical weapon production facilities when the Soviet Union collapsed .	11550	site.n	196	Locale_by_use	MANUAL	6525816	69	72	RLG	site
135	23501	1	2	0	4096539	Kazakhstan inherited nuclear-tipped missiles , a nuclear weapon test site , and biological and chemical weapon production facilities when the Soviet Union collapsed .	11463	test.n	1301	Operational_testing	MANUAL	6535807	64	67	RLG	test
135	23501	1	2	0	4096539	Kazakhstan inherited nuclear-tipped missiles , a nuclear weapon test site , and biological and chemical weapon production facilities when the Soviet Union collapsed .	10652	nuclear	426	Weapon	MANUAL	6540558	49	55	EGp	nuclear
135	23501	1	2	0	4096539	Kazakhstan inherited nuclear-tipped missiles , a nuclear weapon test site , and biological and chemical weapon production facilities when the Soviet Union collapsed .	10652	nuclear	426	Weapon	MANUAL	6540558	57	62	EGp	weapon
135	23501	1	2	0	4096539	Kazakhstan inherited nuclear-tipped missiles , a nuclear weapon test site , and biological and chemical weapon production facilities when the Soviet Union collapsed .	10637	biological	426	Weapon	MANUAL	6540560	80	89	KmG	biological
135	23501	1	2	0	4096539	Kazakhstan inherited nuclear-tipped missiles , a nuclear weapon test site , and biological and chemical weapon production facilities when the Soviet Union collapsed .	10637	biological	426	Weapon	MANUAL	6540560	104	109	KmG	weapon
135	23501	1	2	0	4096539	Kazakhstan inherited nuclear-tipped missiles , a nuclear weapon test site , and biological and chemical weapon production facilities when the Soviet Union collapsed .	10635	chemical	426	Weapon	MANUAL	6540561	95	102	EGp	chemical
135	23501	1	2	0	4096539	Kazakhstan inherited nuclear-tipped missiles , a nuclear weapon test site , and biological and chemical weapon production facilities when the Soviet Union collapsed .	10635	chemical	426	Weapon	MANUAL	6540561	104	109	EGp	weapon
135	23501	2	2	0	4096540	In its first decade of independence , Kazakhstan dismantled and destroyed Soviet weapons systems and facilities left on its territory and signed several international nonproliferation treaties .	null	null	null	null	UNANN	6521924	null	null	null	null
135	23501	2	2	0	4096540	In its first decade of independence , Kazakhstan dismantled and destroyed Soviet weapons systems and facilities left on its territory and signed several international nonproliferation treaties .	7648	dismantle.v	417	Destroying	MANUAL	6521951	49	58	CFB	dismantled
135	23501	2	2	0	4096540	In its first decade of independence , Kazakhstan dismantled and destroyed Soviet weapons systems and facilities left on its territory and signed several international nonproliferation treaties .	3879	decade.n	224	Measure_duration	MANUAL	6521956	13	18	MiL	decade
135	23501	2	2	0	4096540	In its first decade of independence , Kazakhstan dismantled and destroyed Soviet weapons systems and facilities left on its territory and signed several international nonproliferation treaties .	7622	destroy.v	417	Destroying	MANUAL	6521957	64	72	MiL	destroyed
135	23501	2	2	0	4096540	In its first decade of independence , Kazakhstan dismantled and destroyed Soviet weapons systems and facilities left on its territory and signed several international nonproliferation treaties .	10681	sign.v	1151	Sign_agreement	MANUAL	6521958	138	143	MiL	signed
135	23501	2	2	0	4096540	In its first decade of independence , Kazakhstan dismantled and destroyed Soviet weapons systems and facilities left on its territory and signed several international nonproliferation treaties .	8370	treaty.n	560	Documents	MANUAL	6521959	184	191	MiL	treaties
135	23501	2	2	0	4096540	In its first decade of independence , Kazakhstan dismantled and destroyed Soviet weapons systems and facilities left on its territory and signed several international nonproliferation treaties .	10238	international.a	195	Political_locales	MANUAL	6521982	153	165	MiL	international
135	23501	2	2	0	4096540	In its first decade of independence , Kazakhstan dismantled and destroyed Soviet weapons systems and facilities left on its territory and signed several international nonproliferation treaties .	10662	facility.n	196	Locale_by_use	MANUAL	6522244	101	110	RLG	facilities
135	23501	2	2	0	4096540	In its first decade of independence , Kazakhstan dismantled and destroyed Soviet weapons systems and facilities left on its territory and signed several international nonproliferation treaties .	3682	territory.n	195	Political_locales	MANUAL	6527706	124	132	RLG	territory
135	23501	2	2	0	4096540	In its first decade of independence , Kazakhstan dismantled and destroyed Soviet weapons systems and facilities left on its territory and signed several international nonproliferation treaties .	7794	weapon.n	426	Weapon	MANUAL	6527773	81	87	RLG	weapons
135	23501	2	2	0	4096540	In its first decade of independence , Kazakhstan dismantled and destroyed Soviet weapons systems and facilities left on its territory and signed several international nonproliferation treaties .	11248	first.a	1147	Ordinal_numbers	MANUAL	6527893	7	11	RLG	first
135	23501	2	2	0	4096540	In its first decade of independence , Kazakhstan dismantled and destroyed Soviet weapons systems and facilities left on its territory and signed several international nonproliferation treaties .	11690	system.n	106	Gizmo	MANUAL	6536603	89	95	RLG	systems
135	23501	2	2	0	4096540	In its first decade of independence , Kazakhstan dismantled and destroyed Soviet weapons systems and facilities left on its territory and signed several international nonproliferation treaties .	13368	several.a	189	Quantified_mass	MANUAL	6536735	145	151	RLG	several
135	23501	1	3	0	4096541	Nuclear	null	null	null	null	UNANN	6521925	null	null	null	null
135	23501	1	4	0	4096542	When the Soviet Union collapsed in December 1991 , Kazakhstan inherited 1,410 nuclear warheads and the Semipalatinsk nuclear weapon test site .	null	null	null	null	UNANN	6521926	null	null	null	null
