corpID	docID	sentNo	paragNo	aPos	ID	text	luID	luName	frameID	frameName	status	aID	start	end	cBy	target
246	25620	1	1	0	4165030	Fire burns at Barangaroo construction site , Sydney , Australia	null	null	null	null	UNANN	6669200	null	null	null	null
246	25620	1	1	0	4165030	Fire burns at Barangaroo construction site , Sydney , Australia	17450	burn.v	2824	Fire_burning	MANUAL	6669444	5	9	MJE	burns
246	25620	1	1	0	4165030	Fire burns at Barangaroo construction site , Sydney , Australia	17455	fire.n	2824	Fire_burning	MANUAL	6669445	0	3	MJE	Fire
246	25620	1	1	0	4165030	Fire burns at Barangaroo construction site , Sydney , Australia	4746	construction.n	259	Building	MANUAL	6669446	25	36	MJE	construction
246	25620	1	1	0	4165030	Fire burns at Barangaroo construction site , Sydney , Australia	11550	site.n	196	Locale_by_use	MANUAL	6669448	38	41	MJE	site
246	25620	1	1	0	4165030	Fire burns at Barangaroo construction site , Sydney , Australia	6735	at.prep	199	Locative_relation	MANUAL	6669460	11	12	MJE	at
246	25620	1	3	0	4165031	A large fire has started at the Barangaroo construction site overlooking Sydney Harbour , New South Wales , Australia .	null	null	null	null	UNANN	6669201	null	null	null	null
246	25620	1	3	0	4165031	A large fire has started at the Barangaroo construction site overlooking Sydney Harbour , New South Wales , Australia .	17455	fire.n	2824	Fire_burning	MANUAL	6669456	8	11	MJE	fire
246	25620	1	3	0	4165031	A large fire has started at the Barangaroo construction site overlooking Sydney Harbour , New South Wales , Australia .	17491	start.v	2827	Catching_fire	MANUAL	6669458	17	23	MJE	started
246	25620	1	3	0	4165031	A large fire has started at the Barangaroo construction site overlooking Sydney Harbour , New South Wales , Australia .	6735	at.prep	199	Locative_relation	MANUAL	6669459	25	26	MJE	at
246	25620	1	3	0	4165031	A large fire has started at the Barangaroo construction site overlooking Sydney Harbour , New South Wales , Australia .	4746	construction.n	259	Building	MANUAL	6669461	43	54	MJE	construction
246	25620	1	3	0	4165031	A large fire has started at the Barangaroo construction site overlooking Sydney Harbour , New South Wales , Australia .	11550	site.n	196	Locale_by_use	MANUAL	6669462	56	59	MJE	site
246	25620	1	3	0	4165031	A large fire has started at the Barangaroo construction site overlooking Sydney Harbour , New South Wales , Australia .	11418	harbor.n	196	Locale_by_use	MANUAL	6669464	80	86	MJE	Harbour
246	25620	1	3	0	4165031	A large fire has started at the Barangaroo construction site overlooking Sydney Harbour , New South Wales , Australia .	15769	large.a	2282	Size	MANUAL	6669467	2	6	MJE	large
246	25620	1	4	0	4165032	The construction company said fire broke out at about 2:10pm local time ( 0310 UTC ) and appeared to have been caused by a welding accident in the basement of a building .	null	null	null	null	UNANN	6669202	null	null	null	null
246	25620	1	4	0	4165032	The construction company said fire broke out at about 2:10pm local time ( 0310 UTC ) and appeared to have been caused by a welding accident in the basement of a building .	4746	construction.n	259	Building	MANUAL	6669473	4	15	MJE	construction
246	25620	1	4	0	4165032	The construction company said fire broke out at about 2:10pm local time ( 0310 UTC ) and appeared to have been caused by a welding accident in the basement of a building .	11113	company.n	365	Businesses	MANUAL	6669474	17	23	MJE	company
246	25620	1	4	0	4165032	The construction company said fire broke out at about 2:10pm local time ( 0310 UTC ) and appeared to have been caused by a welding accident in the basement of a building .	751	say.v	43	Statement	MANUAL	6669475	25	28	MJE	said
246	25620	1	4	0	4165032	The construction company said fire broke out at about 2:10pm local time ( 0310 UTC ) and appeared to have been caused by a welding accident in the basement of a building .	17455	fire.n	2824	Fire_burning	MANUAL	6669476	30	33	MJE	fire
246	25620	1	4	0	4165032	The construction company said fire broke out at about 2:10pm local time ( 0310 UTC ) and appeared to have been caused by a welding accident in the basement of a building .	17461	break	2827	Catching_fire	MANUAL	6669477	35	39	MJE	broke
246	25620	1	4	0	4165032	The construction company said fire broke out at about 2:10pm local time ( 0310 UTC ) and appeared to have been caused by a welding accident in the basement of a building .	17461	break	2827	Catching_fire	MANUAL	6669477	41	43	MJE	out
