corpID	docID	sentNo	paragNo	aPos	ID	text	tokenFragment	start	tokenFragment	end	charSegment	start	charSegment	end	babelSynsetID	DBpediaURL	BabelNetURL	score	coherenceScore	globalScore	source
135	23621	1	1	0	4099738	BW - PREP / DEFENSE / RESPONSE - U.S.	0	0	0	1	bn:00010514n	http://dbpedia.org/resource/Biological_warfare	http://babelnet.org/rdf/s00010514n	1.0	0.5	0.025	BABELFY
135	23621	1	1	0	4099738	BW - PREP / DEFENSE / RESPONSE - U.S.	2	2	5	8	bn:00044563n	http://dbpedia.org/resource/Preppy	http://babelnet.org/rdf/s00044563n	0.0	0.0	0.0	MCS
135	23621	1	1	0	4099738	BW - PREP / DEFENSE / RESPONSE - U.S.	4	4	12	18	bn:00025879n		http://babelnet.org/rdf/s00025879n	0.0	0.0	0.0	MCS
135	23621	1	1	0	4099738	BW - PREP / DEFENSE / RESPONSE - U.S.	6	6	22	29	bn:00067367n		http://babelnet.org/rdf/s00067367n	0.0	0.0	0.0	MCS
135	23621	1	1	0	4099738	BW - PREP / DEFENSE / RESPONSE - U.S.	8	8	33	36	bn:00003341n	http://dbpedia.org/resource/United_States	http://babelnet.org/rdf/s00003341n	0.98245615	1.0	0.7	BABELFY
135	23621	1	2	0	4099739	Ground to be Broken at Biodefense Center	0	0	0	5	bn:00028934n	http://dbpedia.org/resource/Land	http://babelnet.org/rdf/s00028934n	1.0	1.0	0.5	BABELFY
135	23621	1	2	0	4099739	Ground to be Broken at Biodefense Center	5	5	23	32	bn:00010521n	http://dbpedia.org/resource/Biodefense	http://babelnet.org/rdf/s00010521n	0.0	0.0	0.0	MCS
135	23621	1	2	0	4099739	Ground to be Broken at Biodefense Center	6	6	34	39	bn:00017137n		http://babelnet.org/rdf/s00017137n	1.0	1.0	0.5	BABELFY
135	23621	1	3	0	4099740	The U.S. Department of Homeland Security was scheduled to break ground Monday at its National Biodefense Analysis and Countermeasures Center .	1	1	4	7	bn:00003341n	http://dbpedia.org/resource/United_States	http://babelnet.org/rdf/s00003341n	0.94742376	1.0	0.5912073	BABELFY
135	23621	1	3	0	4099740	The U.S. Department of Homeland Security was scheduled to break ground Monday at its National Biodefense Analysis and Countermeasures Center .	1	5	4	39	bn:00026323n	http://dbpedia.org/resource/United_States_Department_of_Homeland_Security	http://babelnet.org/rdf/s00026323n	1.0	0.3529412	0.047244094	BABELFY
135	23621	1	3	0	4099740	The U.S. Department of Homeland Security was scheduled to break ground Monday at its National Biodefense Analysis and Countermeasures Center .	2	2	9	18	bn:00026308n	http://dbpedia.org/resource/United_States_federal_executive_departments	http://babelnet.org/rdf/s00026308n	0.8064516	0.29411766	0.0328084	BABELFY
135	23621	1	3	0	4099740	The U.S. Department of Homeland Security was scheduled to break ground Monday at its National Biodefense Analysis and Countermeasures Center .	2	5	9	39	bn:00026323n	http://dbpedia.org/resource/United_States_Department_of_Homeland_Security	http://babelnet.org/rdf/s00026323n	1.0	0.3529412	0.047244094	BABELFY
135	23621	1	3	0	4099740	The U.S. Department of Homeland Security was scheduled to break ground Monday at its National Biodefense Analysis and Countermeasures Center .	4	4	23	30	bn:00023241n	http://dbpedia.org/resource/Homeland	http://babelnet.org/rdf/s00023241n	0.86206895	0.29411766	0.0164042	BABELFY
135	23621	1	3	0	4099740	The U.S. Department of Homeland Security was scheduled to break ground Monday at its National Biodefense Analysis and Countermeasures Center .	4	5	23	39	bn:00026323n	http://dbpedia.org/resource/United_States_Department_of_Homeland_Security	http://babelnet.org/rdf/s00026323n	0.0	0.0	0.0	MCS
135	23621	1	3	0	4099740	The U.S. Department of Homeland Security was scheduled to break ground Monday at its National Biodefense Analysis and Countermeasures Center .	5	5	32	39	bn:00070219n		http://babelnet.org/rdf/s00070219n	0.0	0.0	0.0	MCS
135	23621	1	3	0	4099740	The U.S. Department of Homeland Security was scheduled to break ground Monday at its National Biodefense Analysis and Countermeasures Center .	7	7	45	53	bn:00093337v		http://babelnet.org/rdf/s00093337v	1.0	0.05882353	6.56168E-4	BABELFY
135	23621	1	3	0	4099740	The U.S. Department of Homeland Security was scheduled to break ground Monday at its National Biodefense Analysis and Countermeasures Center .	9	9	58	62	bn:00083900v		http://babelnet.org/rdf/s00083900v	0.0	0.0	0.0	MCS
135	23621	1	3	0	4099740	The U.S. Department of Homeland Security was scheduled to break ground Monday at its National Biodefense Analysis and Countermeasures Center .	9	10	58	69	bn:00041928n	http://dbpedia.org/resource/Groundbreaking	http://babelnet.org/rdf/s00041928n	1.0	0.11764706	0.003937008	BABELFY
135	23621	1	3	0	4099740	The U.S. Department of Homeland Security was scheduled to break ground Monday at its National Biodefense Analysis and Countermeasures Center .	10	10	64	69	bn:00028934n	http://dbpedia.org/resource/Land	http://babelnet.org/rdf/s00028934n	0.0	0.0	0.0	MCS
135	23621	1	3	0	4099740	The U.S. Department of Homeland Security was scheduled to break ground Monday at its National Biodefense Analysis and Countermeasures Center .	11	11	71	76	bn:00055609n	http://dbpedia.org/resource/Monday	http://babelnet.org/rdf/s00055609n	0.0	0.0	0.0	MCS
135	23621	1	3	0	4099740	The U.S. Department of Homeland Security was scheduled to break ground Monday at its National Biodefense Analysis and Countermeasures Center .	14	14	85	92	bn:00056915n		http://babelnet.org/rdf/s00056915n	0.0	0.0	0.0	MCS
135	23621	1	3	0	4099740	The U.S. Department of Homeland Security was scheduled to break ground Monday at its National Biodefense Analysis and Countermeasures Center .	14	19	85	139	bn:03778649n	http://dbpedia.org/resource/National_Biodefense_Analysis_and_Countermeasures_Center	http://babelnet.org/rdf/s03778649n	1.0	0.29411766	0.01968504	BABELFY
135	23621	1	3	0	4099740	The U.S. Department of Homeland Security was scheduled to break ground Monday at its National Biodefense Analysis and Countermeasures Center .	15	15	94	103	bn:00010521n	http://dbpedia.org/resource/Biodefense	http://babelnet.org/rdf/s00010521n	1.0	0.1764706	0.007874016	BABELFY
135	23621	1	3	0	4099740	The U.S. Department of Homeland Security was scheduled to break ground Monday at its National Biodefense Analysis and Countermeasures Center .	16	16	105	112	bn:00003793n		http://babelnet.org/rdf/s00003793n	0.0	0.0	0.0	MCS
135	23621	1	3	0	4099740	The U.S. Department of Homeland Security was scheduled to break ground Monday at its National Biodefense Analysis and Countermeasures Center .	18	18	118	132	bn:02266410n	http://dbpedia.org/resource/Countermeasure_(computer)	http://babelnet.org/rdf/s02266410n	0.75	0.11764706	0.003937008	BABELFY
135	23621	1	3	0	4099740	The U.S. Department of Homeland Security was scheduled to break ground Monday at its National Biodefense Analysis and Countermeasures Center .	19	19	134	139	bn:00017120n		http://babelnet.org/rdf/s00017120n	0.0	0.0	0.0	MCS
135	23621	2	3	0	4099741	The center , which has drawn criticism from arms control experts and local activists , will be the first department lab to focus strictly on biodefense .	1	1	4	9	bn:00017120n		http://babelnet.org/rdf/s00017120n	0.0	0.0	0.0	MCS
135	23621	2	3	0	4099741	The center , which has drawn criticism from arms control experts and local activists , will be the first department lab to focus strictly on biodefense .	5	5	23	27	bn:00087234v		http://babelnet.org/rdf/s00087234v	0.0	0.0	0.0	MCS
135	23621	2	3	0	4099741	The center , which has drawn criticism from arms control experts and local activists , will be the first department lab to focus strictly on biodefense .	6	6	29	37	bn:00023869n	http://dbpedia.org/resource/Literary_criticism	http://babelnet.org/rdf/s00023869n	0.85714287	0.21428572	0.114285715	BABELFY
135	23621	2	3	0	4099741	The center , which has drawn criticism from arms control experts and local activists , will be the first department lab to focus strictly on biodefense .	8	8	44	47	bn:00005704n	http://dbpedia.org/resource/Weapon	http://babelnet.org/rdf/s00005704n	0.8333333	0.2857143	0.1904762	BABELFY
135	23621	2	3	0	4099741	The center , which has drawn criticism from arms control experts and local activists , will be the first department lab to focus strictly on biodefense .	8	9	44	55	bn:00005796n	http://dbpedia.org/resource/Arms_control	http://babelnet.org/rdf/s00005796n	1.0	0.071428575	0.028571429	BABELFY
135	23621	2	3	0	4099741	The center , which has drawn criticism from arms control experts and local activists , will be the first department lab to focus strictly on biodefense .	9	9	49	55	bn:00022283n		http://babelnet.org/rdf/s00022283n	0.0	0.0	0.0	MCS
135	23621	2	3	0	4099741	The center , which has drawn criticism from arms control experts and local activists , will be the first department lab to focus strictly on biodefense .	10	10	57	63	bn:00032322n	http://dbpedia.org/resource/Expert	http://babelnet.org/rdf/s00032322n	1.0	0.21428572	0.08571429	BABELFY
135	23621	2	3	0	4099741	The center , which has drawn criticism from arms control experts and local activists , will be the first department lab to focus strictly on biodefense .	12	12	69	73	bn:00106108a		http://babelnet.org/rdf/s00106108a	1.0	0.071428575	0.00952381	BABELFY
135	23621	2	3	0	4099741	The center , which has drawn criticism from arms control experts and local activists , will be the first department lab to focus strictly on biodefense .	13	13	75	83	bn:00001171n	http://dbpedia.org/resource/Militant_(word)	http://babelnet.org/rdf/s00001171n	1.0	0.071428575	0.00952381	BABELFY
135	23621	2	3	0	4099741	The center , which has drawn criticism from arms control experts and local activists , will be the first department lab to focus strictly on biodefense .	18	19	99	114	bn:00180196n	http://dbpedia.org/resource/First_Department	http://babelnet.org/rdf/s00180196n	1.0	0.071428575	0.00952381	BABELFY
135	23621	2	3	0	4099741	The center , which has drawn criticism from arms control experts and local activists , will be the first department lab to focus strictly on biodefense .	19	19	105	114	bn:00026309n	http://dbpedia.org/resource/Departments_of_France	http://babelnet.org/rdf/s00026309n	0.85714287	0.14285715	0.057142857	BABELFY
135	23621	2	3	0	4099741	The center , which has drawn criticism from arms control experts and local activists , will be the first department lab to focus strictly on biodefense .	20	20	116	118	bn:00049551n	http://dbpedia.org/resource/Laboratory	http://babelnet.org/rdf/s00049551n	1.0	0.14285715	0.03809524	BABELFY
135	23621	2	3	0	4099741	The center , which has drawn criticism from arms control experts and local activists , will be the first department lab to focus strictly on biodefense .	22	22	123	127	bn:00084726v		http://babelnet.org/rdf/s00084726v	0.0	0.0	0.0	MCS
