corpID	docID	sentNo	paragNo	aPos	ID	text	tokenFragment	start	tokenFragment	end	charSegment	start	charSegment	end	babelSynsetID	DBpediaURL	BabelNetURL	score	coherenceScore	globalScore	source
205	23711	1	1	0	4101348	Lawmaker Appeals for Innocent Iraqis	0	0	0	7	bn:00050281n	http://dbpedia.org/resource/Legislator	http://babelnet.org/rdf/s00050281n	0.0	0.0	0.0	MCS
205	23711	1	1	0	4101348	Lawmaker Appeals for Innocent Iraqis	1	1	9	15	bn:00005019n	http://dbpedia.org/resource/Appeal	http://babelnet.org/rdf/s00005019n	0.0	0.0	0.0	MCS
205	23711	1	1	0	4101348	Lawmaker Appeals for Innocent Iraqis	3	3	21	28	bn:00046606n		http://babelnet.org/rdf/s00046606n	0.0	0.0	0.0	MCS
205	23711	1	1	0	4101348	Lawmaker Appeals for Innocent Iraqis	4	4	30	35	bn:00047446n	http://dbpedia.org/resource/Iraqi_people	http://babelnet.org/rdf/s00047446n	0.0	0.0	0.0	MCS
205	23711	1	2	0	4101349	By HASSAN ABDULWAHAB , Associated Press Writer	5	5	34	38	bn:00064246n		http://babelnet.org/rdf/s00064246n	1.0	0.5	0.11111111	BABELFY
205	23711	1	2	0	4101349	By HASSAN ABDULWAHAB , Associated Press Writer	6	6	40	45	bn:00007287n	http://dbpedia.org/resource/Author	http://babelnet.org/rdf/s00007287n	1.0	1.0	0.6666667	BABELFY
205	23711	1	3	0	4101350	BASRA , Iraq ( AP ) A U.S. lawmaker assessing the impact of U.N. sanctions on Iraq said Wednesday it is important not only to force Baghdad to give up its weapons of mass destruction but also to do more to ease the hardships on ordinary Iraqis .	0	2	0	11	bn:00008829n	http://dbpedia.org/resource/Basra	http://babelnet.org/rdf/s00008829n	1.0	0.28	0.028854081	BABELFY
205	23711	1	3	0	4101350	BASRA , Iraq ( AP ) A U.S. lawmaker assessing the impact of U.N. sanctions on Iraq said Wednesday it is important not only to force Baghdad to give up its weapons of mass destruction but also to do more to ease the hardships on ordinary Iraqis .	7	7	22	25	bn:00003341n	http://dbpedia.org/resource/United_States	http://babelnet.org/rdf/s00003341n	0.99940336	1.0	0.34521848	BABELFY
205	23711	1	3	0	4101350	BASRA , Iraq ( AP ) A U.S. lawmaker assessing the impact of U.N. sanctions on Iraq said Wednesday it is important not only to force Baghdad to give up its weapons of mass destruction but also to do more to ease the hardships on ordinary Iraqis .	8	8	27	34	bn:00050281n	http://dbpedia.org/resource/Legislator	http://babelnet.org/rdf/s00050281n	1.0	0.16	0.0032976093	BABELFY
205	23711	1	3	0	4101350	BASRA , Iraq ( AP ) A U.S. lawmaker assessing the impact of U.N. sanctions on Iraq said Wednesday it is important not only to force Baghdad to give up its weapons of mass destruction but also to do more to ease the hardships on ordinary Iraqis .	9	9	36	44	bn:00082720v		http://babelnet.org/rdf/s00082720v	0.0	0.0	0.0	MCS
