corpID	docID	sentNo	paragNo	aPos	ID	text	tokenFragment	start	tokenFragment	end	charSegment	start	charSegment	end	babelSynsetID	DBpediaURL	BabelNetURL	score	coherenceScore	globalScore	source
135	23563	1	1	0	4097759	Introduction	0	0	0	11	bn:00047289n	http://dbpedia.org/resource/Introduction_(writing)	http://babelnet.org/rdf/s00047289n	0.0	0.0	0.0	MCS
135	23563	1	2	0	4097760	The collapse of the Soviet Union in December 1991 left the Russian Federation with the bulk of the massive Soviet weapons of mass destruction complex .	1	1	4	11	bn:01806256n	http://dbpedia.org/resource/Collapse_(2008_video_game)	http://babelnet.org/rdf/s01806256n	1.0	0.15	0.0030170968	BABELFY
135	23563	1	2	0	4097760	The collapse of the Soviet Union in December 1991 left the Russian Federation with the bulk of the massive Soviet weapons of mass destruction complex .	4	4	20	25	bn:00073022n		http://babelnet.org/rdf/s00073022n	0.0	0.0	0.0	MCS
135	23563	1	2	0	4097760	The collapse of the Soviet Union in December 1991 left the Russian Federation with the bulk of the massive Soviet weapons of mass destruction complex .	4	5	20	31	bn:00068619n	http://dbpedia.org/resource/Soviet_Union	http://babelnet.org/rdf/s00068619n	1.0	0.8	0.18773048	BABELFY
135	23563	1	2	0	4097760	The collapse of the Soviet Union in December 1991 left the Russian Federation with the bulk of the massive Soviet weapons of mass destruction complex .	5	5	27	31	bn:00013379n	http://dbpedia.org/resource/Trade_union	http://babelnet.org/rdf/s00013379n	1.0	0.4	0.029500503	BABELFY
135	23563	1	2	0	4097760	The collapse of the Soviet Union in December 1991 left the Russian Federation with the bulk of the massive Soviet weapons of mass destruction complex .	7	7	36	43	bn:00025645n	http://dbpedia.org/resource/December	http://babelnet.org/rdf/s00025645n	1.0	0.35	0.028159572	BABELFY
135	23563	1	2	0	4097760	The collapse of the Soviet Union in December 1991 left the Russian Federation with the bulk of the massive Soviet weapons of mass destruction complex .	7	8	36	48	bn:02827263n	http://dbpedia.org/resource/1991	http://babelnet.org/rdf/s02827263n	1.0	0.8	0.1930942	BABELFY
135	23563	1	2	0	4097760	The collapse of the Soviet Union in December 1991 left the Russian Federation with the bulk of the massive Soviet weapons of mass destruction complex .	9	9	50	53	bn:00088939v		http://babelnet.org/rdf/s00088939v	0.0	0.0	0.0	MCS
135	23563	1	2	0	4097760	The collapse of the Soviet Union in December 1991 left the Russian Federation with the bulk of the massive Soviet weapons of mass destruction complex .	11	11	59	65	bn:00068624n		http://babelnet.org/rdf/s00068624n	0.0	0.0	0.0	MCS
135	23563	1	2	0	4097760	The collapse of the Soviet Union in December 1991 left the Russian Federation with the bulk of the massive Soviet weapons of mass destruction complex .	11	12	59	76	bn:00068622n	http://dbpedia.org/resource/Russia	http://babelnet.org/rdf/s00068622n	1.0	0.85	0.20516258	BABELFY
135	23563	1	2	0	4097760	The collapse of the Soviet Union in December 1991 left the Russian Federation with the bulk of the massive Soviet weapons of mass destruction complex .	12	12	67	76	bn:00021711n	http://dbpedia.org/resource/Confederation	http://babelnet.org/rdf/s00021711n	1.0	0.35	0.02346631	BABELFY
135	23563	1	2	0	4097760	The collapse of the Soviet Union in December 1991 left the Russian Federation with the bulk of the massive Soviet weapons of mass destruction complex .	15	15	87	90	bn:00013769n		http://babelnet.org/rdf/s00013769n	0.8888889	0.1	0.002681864	BABELFY
135	23563	1	2	0	4097760	The collapse of the Soviet Union in December 1991 left the Russian Federation with the bulk of the massive Soviet weapons of mass destruction complex .	18	18	99	105	bn:00106463a		http://babelnet.org/rdf/s00106463a	0.75	0.1	0.0020113979	BABELFY
135	23563	1	2	0	4097760	The collapse of the Soviet Union in December 1991 left the Russian Federation with the bulk of the massive Soviet weapons of mass destruction complex .	19	19	107	112	bn:00073022n		http://babelnet.org/rdf/s00073022n	0.0	0.0	0.0	MCS
135	23563	1	2	0	4097760	The collapse of the Soviet Union in December 1991 left the Russian Federation with the bulk of the massive Soviet weapons of mass destruction complex .	19	20	107	120	bn:00586884n	http://dbpedia.org/resource/Soviet_Army	http://babelnet.org/rdf/s00586884n	1.0	0.25	0.010056989	BABELFY
135	23563	1	2	0	4097760	The collapse of the Soviet Union in December 1991 left the Russian Federation with the bulk of the massive Soviet weapons of mass destruction complex .	20	20	114	120	bn:00005704n	http://dbpedia.org/resource/Weapon	http://babelnet.org/rdf/s00005704n	0.0	0.0	0.0	MCS
135	23563	1	2	0	4097760	The collapse of the Soviet Union in December 1991 left the Russian Federation with the bulk of the massive Soviet weapons of mass destruction complex .	20	23	114	140	bn:00080295n	http://dbpedia.org/resource/Weapon_of_mass_destruction	http://babelnet.org/rdf/s00080295n	0.88235295	0.25	0.010056989	BABELFY
135	23563	1	2	0	4097760	The collapse of the Soviet Union in December 1991 left the Russian Federation with the bulk of the massive Soviet weapons of mass destruction complex .	22	22	125	128	bn:00053662n	http://dbpedia.org/resource/Mass	http://babelnet.org/rdf/s00053662n	1.0	0.15	0.0050284946	BABELFY
135	23563	1	2	0	4097760	The collapse of the Soviet Union in December 1991 left the Russian Federation with the bulk of the massive Soviet weapons of mass destruction complex .	22	23	125	140	bn:00897054n	http://dbpedia.org/resource/Weapons_of_Mass_Destruction_(album)	http://babelnet.org/rdf/s00897054n	1.0	0.15	0.0030170968	BABELFY
