corpID	docID	sentNo	paragNo	aPos	ID	text	tokenFragment	start	tokenFragment	end	charSegment	start	charSegment	end	babelSynsetID	DBpediaURL	BabelNetURL	score	coherenceScore	globalScore	source
135	23501	1	1	0	4096538	Introduction	0	0	0	11	bn:00047289n	http://dbpedia.org/resource/Introduction_(writing)	http://babelnet.org/rdf/s00047289n	0.0	0.0	0.0	MCS
135	23501	1	2	0	4096539	Kazakhstan inherited nuclear-tipped missiles , a nuclear weapon test site , and biological and chemical weapon production facilities when the Soviet Union collapsed .	0	0	0	9	bn:00048861n	http://dbpedia.org/resource/Kazakhs	http://babelnet.org/rdf/s00048861n	0.9878049	0.47368422	0.088913284	BABELFY
135	23501	1	2	0	4096539	Kazakhstan inherited nuclear-tipped missiles , a nuclear weapon test site , and biological and chemical weapon production facilities when the Soviet Union collapsed .	1	1	11	19	bn:00089736v		http://babelnet.org/rdf/s00089736v	0.0	0.0	0.0	MCS
135	23501	1	2	0	4096539	Kazakhstan inherited nuclear-tipped missiles , a nuclear weapon test site , and biological and chemical weapon production facilities when the Soviet Union collapsed .	2	3	21	43	bn:00006938n	http://dbpedia.org/resource/Nuclear_weapon	http://babelnet.org/rdf/s00006938n	1.0	0.5263158	0.115257956	BABELFY
135	23501	1	2	0	4096539	Kazakhstan inherited nuclear-tipped missiles , a nuclear weapon test site , and biological and chemical weapon production facilities when the Soviet Union collapsed .	3	3	36	43	bn:00055322n	http://dbpedia.org/resource/Missile	http://babelnet.org/rdf/s00055322n	0.0	0.0	0.0	MCS
135	23501	1	2	0	4096539	Kazakhstan inherited nuclear-tipped missiles , a nuclear weapon test site , and biological and chemical weapon production facilities when the Soviet Union collapsed .	6	6	49	55	bn:00097697a		http://babelnet.org/rdf/s00097697a	0.0	0.0	0.0	MCS
135	23501	1	2	0	4096539	Kazakhstan inherited nuclear-tipped missiles , a nuclear weapon test site , and biological and chemical weapon production facilities when the Soviet Union collapsed .	6	7	49	62	bn:00006938n	http://dbpedia.org/resource/Nuclear_weapon	http://babelnet.org/rdf/s00006938n	1.0	0.5263158	0.115257956	BABELFY
135	23501	1	2	0	4096539	Kazakhstan inherited nuclear-tipped missiles , a nuclear weapon test site , and biological and chemical weapon production facilities when the Soviet Union collapsed .	6	8	49	67	bn:02738151n	http://dbpedia.org/resource/Nuclear_weapons_testing	http://babelnet.org/rdf/s02738151n	1.0	0.31578946	0.029637761	BABELFY
135	23501	1	2	0	4096539	Kazakhstan inherited nuclear-tipped missiles , a nuclear weapon test site , and biological and chemical weapon production facilities when the Soviet Union collapsed .	7	7	57	62	bn:00005704n	http://dbpedia.org/resource/Weapon	http://babelnet.org/rdf/s00005704n	0.9655172	0.42105263	0.06147091	BABELFY
135	23501	1	2	0	4096539	Kazakhstan inherited nuclear-tipped missiles , a nuclear weapon test site , and biological and chemical weapon production facilities when the Soviet Union collapsed .	8	8	64	67	bn:00076647n		http://babelnet.org/rdf/s00076647n	0.0	0.0	0.0	MCS
135	23501	1	2	0	4096539	Kazakhstan inherited nuclear-tipped missiles , a nuclear weapon test site , and biological and chemical weapon production facilities when the Soviet Union collapsed .	8	9	64	72	bn:03667610n	http://dbpedia.org/resource/Test_Site	http://babelnet.org/rdf/s03667610n	1.0	0.10526316	0.0021953897	BABELFY
135	23501	1	2	0	4096539	Kazakhstan inherited nuclear-tipped missiles , a nuclear weapon test site , and biological and chemical weapon production facilities when the Soviet Union collapsed .	9	9	69	72	bn:00047172n	http://dbpedia.org/resource/Grothendieck_topology	http://babelnet.org/rdf/s00047172n	0.8	0.10526316	0.0021953897	BABELFY
135	23501	1	2	0	4096539	Kazakhstan inherited nuclear-tipped missiles , a nuclear weapon test site , and biological and chemical weapon production facilities when the Soviet Union collapsed .	12	12	80	89	bn:00098418a		http://babelnet.org/rdf/s00098418a	1.0	0.05263158	5.488474E-4	BABELFY
135	23501	1	2	0	4096539	Kazakhstan inherited nuclear-tipped missiles , a nuclear weapon test site , and biological and chemical weapon production facilities when the Soviet Union collapsed .	14	14	95	102	bn:00099578a		http://babelnet.org/rdf/s00099578a	1.0	0.05263158	5.488474E-4	BABELFY
135	23501	1	2	0	4096539	Kazakhstan inherited nuclear-tipped missiles , a nuclear weapon test site , and biological and chemical weapon production facilities when the Soviet Union collapsed .	14	15	95	109	bn:00018125n	http://dbpedia.org/resource/Chemical_weapon	http://babelnet.org/rdf/s00018125n	1.0	0.31578946	0.039517015	BABELFY
135	23501	1	2	0	4096539	Kazakhstan inherited nuclear-tipped missiles , a nuclear weapon test site , and biological and chemical weapon production facilities when the Soviet Union collapsed .	15	15	104	109	bn:00005704n	http://dbpedia.org/resource/Weapon	http://babelnet.org/rdf/s00005704n	0.9655172	0.42105263	0.06147091	BABELFY
135	23501	1	2	0	4096539	Kazakhstan inherited nuclear-tipped missiles , a nuclear weapon test site , and biological and chemical weapon production facilities when the Soviet Union collapsed .	16	16	111	120	bn:00064590n		http://babelnet.org/rdf/s00064590n	0.0	0.0	0.0	MCS
135	23501	1	2	0	4096539	Kazakhstan inherited nuclear-tipped missiles , a nuclear weapon test site , and biological and chemical weapon production facilities when the Soviet Union collapsed .	17	17	122	131	bn:00032645n	http://dbpedia.org/resource/Installation_art	http://babelnet.org/rdf/s00032645n	0.0	0.0	0.0	MCS
